Province_State,Old_Date,Confirmed,Deaths,Month,Day,Year,Date
Massachusetts,08-20-2021,743735,14703,08,20,2021,2021-08-20
Michigan,08-20-2021,1040673,21393,08,20,2021,2021-08-20
Minnesota,08-20-2021,633556,7853,08,20,2021,2021-08-20
Mississippi,08-20-2021,406249,7991,08,20,2021,2021-08-20
Missouri,08-20-2021,740269,10635,08,20,2021,2021-08-20
Montana,08-20-2021,122318,1755,08,20,2021,2021-08-20
Nebraska,08-20-2021,236755,2302,08,20,2021,2021-08-20
Nevada,08-20-2021,378700,6280,08,20,2021,2021-08-20
New Hampshire,08-20-2021,104571,1397,08,20,2021,2021-08-20
New Jersey,08-20-2021,1070698,26739,08,20,2021,2021-08-20
New Mexico,08-20-2021,223796,4472,08,20,2021,2021-08-20
New York,08-20-2021,2227140,53974,08,20,2021,2021-08-20
North Carolina,08-20-2021,1144894,14059,08,20,2021,2021-08-20
North Dakota,08-20-2021,114451,1581,08,20,2021,2021-08-20
Northern Mariana Islands,08-20-2021,183,2,08,20,2021,2021-08-20
Ohio,08-20-2021,1175340,21053,08,20,2021,2021-08-20
Oklahoma,08-20-2021,524376,7676,08,20,2021,2021-08-20
Oregon,08-20-2021,252977,3012,08,20,2021,2021-08-20
Pennsylvania,08-20-2021,1278084,28059,08,20,2021,2021-08-20
Puerto Rico,08-20-2021,162941,2725,08,20,2021,2021-08-20
Rhode Island,08-20-2021,159710,2753,08,20,2021,2021-08-20
South Carolina,08-20-2021,681659,10213,08,20,2021,2021-08-20
South Dakota,08-20-2021,128297,2059,08,20,2021,2021-08-20
Tennessee,08-20-2021,982417,13104,08,20,2021,2021-08-20
Texas,08-20-2021,3461175,54997,08,20,2021,2021-08-20
Utah,08-20-2021,451655,2572,08,20,2021,2021-08-20
Vermont,08-20-2021,26778,270,08,20,2021,2021-08-20
Virgin Islands,08-20-2021,5556,44,08,20,2021,2021-08-20
Virginia,08-20-2021,734079,11647,08,20,2021,2021-08-20
Washington,08-20-2021,528453,6356,08,20,2021,2021-08-20
West Virginia,08-20-2021,177533,3008,08,20,2021,2021-08-20
Wisconsin,08-20-2021,714600,8368,08,20,2021,2021-08-20
Wyoming,08-20-2021,70671,809,08,20,2021,2021-08-20
Alabama,03-25-2021,513138,10504,03,25,2021,2021-03-25
Alaska,03-25-2021,62063,313,03,25,2021,2021-03-25
Arizona,03-25-2021,837987,16874,03,25,2021,2021-03-25
Arkansas,03-25-2021,329511,5571,03,25,2021,2021-03-25
California,03-25-2021,3711171,57526,03,25,2021,2021-03-25
Colorado,03-25-2021,470198,6176,03,25,2021,2021-03-25
Connecticut,03-25-2021,303510,7862,03,25,2021,2021-03-25
Delaware,03-25-2021,93038,1536,03,25,2021,2021-03-25
Diamond Princess,03-25-2021,49,0,03,25,2021,2021-03-25
District of Columbia,03-25-2021,43669,1053,03,25,2021,2021-03-25
Florida,03-25-2021,2027429,32957,03,25,2021,2021-03-25
Georgia,03-25-2021,1051361,18751,03,25,2021,2021-03-25
Grand Princess,03-25-2021,103,3,03,25,2021,2021-03-25
Guam,03-25-2021,7794,134,03,25,2021,2021-03-25
Hawaii,03-25-2021,30095,458,03,25,2021,2021-03-25
Idaho,03-25-2021,178887,1954,03,25,2021,2021-03-25
Illinois,03-25-2021,1229898,23442,03,25,2021,2021-03-25
Indiana,03-25-2021,680998,12982,03,25,2021,2021-03-25
Iowa,03-25-2021,348498,5708,03,25,2021,2021-03-25
Kansas,03-25-2021,302152,4875,03,25,2021,2021-03-25
Kentucky,03-25-2021,423414,5970,03,25,2021,2021-03-25
Louisiana,03-25-2021,442620,10073,03,25,2021,2021-03-25
Maine,03-25-2021,49190,731,03,25,2021,2021-03-25
Maryland,03-25-2021,403982,8217,03,25,2021,2021-03-25
Massachusetts,03-25-2021,622226,13746,03,25,2021,2021-03-25
Michigan,03-25-2021,712393,17003,03,25,2021,2021-03-25
Minnesota,03-25-2021,510398,6892,03,25,2021,2021-03-25
Mississippi,03-25-2021,303942,6987,03,25,2021,2021-03-25
Missouri,03-25-2021,578148,8788,03,25,2021,2021-03-25
Montana,03-25-2021,103830,1435,03,25,2021,2021-03-25
Nebraska,03-25-2021,207227,2174,03,25,2021,2021-03-25
Nevada,03-25-2021,302171,5215,03,25,2021,2021-03-25
New Hampshire,03-25-2021,82039,1229,03,25,2021,2021-03-25
New Jersey,03-25-2021,881882,24330,03,25,2021,2021-03-25
New Mexico,03-25-2021,190491,3916,03,25,2021,2021-03-25
New York,03-25-2021,1825069,49589,03,25,2021,2021-03-25
North Carolina,03-25-2021,903374,11987,03,25,2021,2021-03-25
North Dakota,03-25-2021,102171,1497,03,25,2021,2021-03-25
Northern Mariana Islands,03-25-2021,159,2,03,25,2021,2021-03-25
Ohio,03-25-2021,1006171,19209,03,25,2021,2021-03-25
Oklahoma,03-25-2021,437821,4850,03,25,2021,2021-03-25
Oregon,03-25-2021,162804,2370,03,25,2021,2021-03-25
Pennsylvania,03-25-2021,1009812,24913,03,25,2021,2021-03-25
Puerto Rico,03-25-2021,105226,2106,03,25,2021,2021-03-25
Rhode Island,03-25-2021,135290,2607,03,25,2021,2021-03-25
South Carolina,03-25-2021,545254,9083,03,25,2021,2021-03-25
South Dakota,03-25-2021,116624,1927,03,25,2021,2021-03-25
Tennessee,03-25-2021,799429,11752,03,25,2021,2021-03-25
Texas,03-25-2021,2809714,47796,03,25,2021,2021-03-25
Utah,03-25-2021,383260,2088,03,25,2021,2021-03-25
Vermont,03-25-2021,18215,223,03,25,2021,2021-03-25
Virgin Islands,03-25-2021,2877,25,03,25,2021,2021-03-25
Virginia,03-25-2021,610263,10147,03,25,2021,2021-03-25
Washington,03-25-2021,358606,5213,03,25,2021,2021-03-25
West Virginia,03-25-2021,139251,2624,03,25,2021,2021-03-25
Wisconsin,03-25-2021,632123,7267,03,25,2021,2021-03-25
Wyoming,03-25-2021,55920,695,03,25,2021,2021-03-25
Alabama,03-24-2021,512711,10487,03,24,2021,2021-03-24
Alaska,03-24-2021,61914,312,03,24,2021,2021-03-24
Arizona,03-24-2021,837849,16842,03,24,2021,2021-03-24
Arkansas,03-24-2021,329177,5560,03,24,2021,2021-03-24
California,03-24-2021,3708302,57267,03,24,2021,2021-03-24
Colorado,03-24-2021,469062,6174,03,24,2021,2021-03-24
Connecticut,03-24-2021,302022,7852,03,24,2021,2021-03-24
Delaware,03-24-2021,92819,1535,03,24,2021,2021-03-24
Diamond Princess,03-24-2021,49,0,03,24,2021,2021-03-24
District of Columbia,03-24-2021,43595,1053,03,24,2021,2021-03-24
Florida,03-24-2021,2021656,32850,03,24,2021,2021-03-24
Georgia,03-24-2021,1049397,18660,03,24,2021,2021-03-24
Grand Princess,03-24-2021,103,3,03,24,2021,2021-03-24
Guam,03-24-2021,7789,134,03,24,2021,2021-03-24
Hawaii,03-24-2021,29974,457,03,24,2021,2021-03-24
Idaho,03-24-2021,178544,1952,03,24,2021,2021-03-24
Illinois,03-24-2021,1227708,23408,03,24,2021,2021-03-24
Indiana,03-24-2021,680046,12975,03,24,2021,2021-03-24
Iowa,03-24-2021,347592,5689,03,24,2021,2021-03-24
Kansas,03-24-2021,302103,4874,03,24,2021,2021-03-24
Kentucky,03-24-2021,422694,5863,03,24,2021,2021-03-24
Louisiana,03-24-2021,442221,10056,03,24,2021,2021-03-24
Maine,03-24-2021,48972,731,03,24,2021,2021-03-24
Maryland,03-24-2021,402600,8214,03,24,2021,2021-03-24
Massachusetts,03-24-2021,619816,13733,03,24,2021,2021-03-24
Michigan,03-24-2021,706550,16949,03,24,2021,2021-03-24
Minnesota,03-24-2021,508541,6866,03,24,2021,2021-03-24
Mississippi,03-24-2021,303625,6981,03,24,2021,2021-03-24
Missouri,03-24-2021,576914,8785,03,24,2021,2021-03-24
Montana,03-24-2021,103666,1431,03,24,2021,2021-03-24
Nebraska,03-24-2021,206939,2165,03,24,2021,2021-03-24
Nevada,03-24-2021,301727,5203,03,24,2021,2021-03-24
New Hampshire,03-24-2021,81521,1228,03,24,2021,2021-03-24
New Jersey,03-24-2021,877936,24292,03,24,2021,2021-03-24
New Mexico,03-24-2021,190275,3909,03,24,2021,2021-03-24
New York,03-24-2021,1816518,49517,03,24,2021,2021-03-24
North Carolina,03-24-2021,901262,11894,03,24,2021,2021-03-24
North Dakota,03-24-2021,101989,1495,03,24,2021,2021-03-24
Northern Mariana Islands,03-24-2021,159,2,03,24,2021,2021-03-24
Ohio,03-24-2021,1004670,19189,03,24,2021,2021-03-24
Oklahoma,03-24-2021,437439,4850,03,24,2021,2021-03-24
Oregon,03-24-2021,162383,2368,03,24,2021,2021-03-24
Pennsylvania,03-24-2021,1006040,24872,03,24,2021,2021-03-24
Puerto Rico,03-24-2021,104966,2103,03,24,2021,2021-03-24
Rhode Island,03-24-2021,134807,2606,03,24,2021,2021-03-24
South Carolina,03-24-2021,543925,9055,03,24,2021,2021-03-24
South Dakota,03-24-2021,116370,1924,03,24,2021,2021-03-24
Tennessee,03-24-2021,798287,11732,03,24,2021,2021-03-24
Texas,03-24-2021,2806477,47665,03,24,2021,2021-03-24
Utah,03-24-2021,382733,2082,03,24,2021,2021-03-24
Vermont,03-24-2021,18028,222,03,24,2021,2021-03-24
Virgin Islands,03-24-2021,2876,25,03,24,2021,2021-03-24
Virginia,03-24-2021,608704,10143,03,24,2021,2021-03-24
Washington,03-24-2021,357499,5200,03,24,2021,2021-03-24
West Virginia,03-24-2021,138818,2619,03,24,2021,2021-03-24
Wisconsin,03-24-2021,631301,7263,03,24,2021,2021-03-24
Wyoming,03-24-2021,55887,695,03,24,2021,2021-03-24
Alabama,02-19-2021,485212,9573,02,19,2021,2021-02-19
Alaska,02-19-2021,57404,289,02,19,2021,2021-02-19
Arizona,02-19-2021,804116,15421,02,19,2021,2021-02-19
Arkansas,02-19-2021,314713,5336,02,19,2021,2021-02-19
California,02-19-2021,3576424,48555,02,19,2021,2021-02-19
Colorado,02-19-2021,435600,6032,02,19,2021,2021-02-19
Connecticut,02-19-2021,273101,7523,02,19,2021,2021-02-19
Delaware,02-19-2021,84181,1366,02,19,2021,2021-02-19
Diamond Princess,02-19-2021,49,0,02,19,2021,2021-02-19
District of Columbia,02-19-2021,39461,993,02,19,2021,2021-02-19
Florida,02-19-2021,1856427,29692,02,19,2021,2021-02-19
Georgia,02-19-2021,980411,16610,02,19,2021,2021-02-19
Grand Princess,02-19-2021,103,3,02,19,2021,2021-02-19
Guam,02-19-2021,7715,130,02,19,2021,2021-02-19
Hawaii,02-19-2021,27834,430,02,19,2021,2021-02-19
Idaho,02-19-2021,168953,1826,02,19,2021,2021-02-19
Illinois,02-19-2021,1170902,22368,02,19,2021,2021-02-19
Indiana,02-19-2021,653245,12325,02,19,2021,2021-02-19
Iowa,02-19-2021,331747,5336,02,19,2021,2021-02-19
Kansas,02-19-2021,292804,4611,02,19,2021,2021-02-19
Kentucky,02-19-2021,394687,4401,02,19,2021,2021-02-19
Louisiana,02-19-2021,422287,9440,02,19,2021,2021-02-19
Maine,02-19-2021,43229,656,02,19,2021,2021-02-19
Maryland,02-19-2021,374974,7677,02,19,2021,2021-02-19
Massachusetts,02-19-2021,565794,13120,02,19,2021,2021-02-19
Michigan,02-19-2021,635446,16274,02,19,2021,2021-02-19
Minnesota,02-19-2021,477287,6480,02,19,2021,2021-02-19
Mississippi,02-19-2021,289892,6534,02,19,2021,2021-02-19
Missouri,02-19-2021,555909,8048,02,19,2021,2021-02-19
Montana,02-19-2021,98377,1339,02,19,2021,2021-02-19
Nebraska,02-19-2021,198442,2043,02,19,2021,2021-02-19
Nevada,02-19-2021,290300,4831,02,19,2021,2021-02-19
New Hampshire,02-19-2021,72767,1152,02,19,2021,2021-02-19
New Jersey,02-19-2021,761498,22784,02,19,2021,2021-02-19
New Mexico,02-19-2021,182050,3599,02,19,2021,2021-02-19
New York,02-19-2021,1577197,46400,02,19,2021,2021-02-19
North Carolina,02-19-2021,836650,10820,02,19,2021,2021-02-19
North Dakota,02-19-2021,99012,1465,02,19,2021,2021-02-19
Northern Mariana Islands,02-19-2021,135,2,02,19,2021,2021-02-19
Ohio,02-19-2021,949695,18403,02,19,2021,2021-02-19
Oklahoma,02-19-2021,418319,4132,02,19,2021,2021-02-19
Oregon,02-19-2021,152190,2149,02,19,2021,2021-02-19
Pennsylvania,02-19-2021,916529,23490,02,19,2021,2021-02-19
Puerto Rico,02-19-2021,98624,1947,02,19,2021,2021-02-19
Rhode Island,02-19-2021,123145,2482,02,19,2021,2021-02-19
South Carolina,02-19-2021,497937,8213,02,19,2021,2021-02-19
South Dakota,02-19-2021,111018,1853,02,19,2021,2021-02-19
Tennessee,02-19-2021,756540,11064,02,19,2021,2021-02-19
Texas,02-19-2021,2627187,41859,02,19,2021,2021-02-19
Utah,02-19-2021,365256,1834,02,19,2021,2021-02-19
Vermont,02-19-2021,14251,193,02,19,2021,2021-02-19
Virgin Islands,02-19-2021,2575,25,02,19,2021,2021-02-19
Virginia,02-19-2021,559930,7098,02,19,2021,2021-02-19
Washington,02-19-2021,332904,4822,02,19,2021,2021-02-19
West Virginia,02-19-2021,129055,2248,02,19,2021,2021-02-19
Wisconsin,02-19-2021,610974,6852,02,19,2021,2021-02-19
Wyoming,02-19-2021,53683,662,02,19,2021,2021-02-19
Alabama,02-18-2021,484365,9424,02,18,2021,2021-02-18
Alaska,02-18-2021,57192,288,02,18,2021,2021-02-18
Arizona,02-18-2021,802198,15276,02,18,2021,2021-02-18
Arkansas,02-18-2021,314445,5323,02,18,2021,2021-02-18
California,02-18-2021,3568732,48085,02,18,2021,2021-02-18
Colorado,02-18-2021,434600,6028,02,18,2021,2021-02-18
Connecticut,02-18-2021,271903,7496,02,18,2021,2021-02-18
Delaware,02-18-2021,83852,1366,02,18,2021,2021-02-18
Diamond Princess,02-18-2021,49,0,02,18,2021,2021-02-18
District of Columbia,02-18-2021,39301,992,02,18,2021,2021-02-18
Florida,02-18-2021,1849744,29474,02,18,2021,2021-02-18
Georgia,02-18-2021,976732,16403,02,18,2021,2021-02-18
Grand Princess,02-18-2021,103,3,02,18,2021,2021-02-18
Guam,02-18-2021,7705,130,02,18,2021,2021-02-18
Hawaii,02-18-2021,27777,428,02,18,2021,2021-02-18
Idaho,02-18-2021,168639,1826,02,18,2021,2021-02-18
Illinois,02-18-2021,1168684,22297,02,18,2021,2021-02-18
Indiana,02-18-2021,652210,12281,02,18,2021,2021-02-18
Iowa,02-18-2021,331505,5321,02,18,2021,2021-02-18
Kansas,02-18-2021,290728,4520,02,18,2021,2021-02-18
Kentucky,02-18-2021,392729,4373,02,18,2021,2021-02-18
Louisiana,02-18-2021,421846,9406,02,18,2021,2021-02-18
Maine,02-18-2021,43095,655,02,18,2021,2021-02-18
Maryland,02-18-2021,373966,7661,02,18,2021,2021-02-18
Massachusetts,02-18-2021,563976,13092,02,18,2021,2021-02-18
Michigan,02-18-2021,633973,16251,02,18,2021,2021-02-18
Minnesota,02-18-2021,476292,6472,02,18,2021,2021-02-18
Mississippi,02-18-2021,289532,6531,02,18,2021,2021-02-18
Missouri,02-18-2021,554986,7997,02,18,2021,2021-02-18
Montana,02-18-2021,98100,1337,02,18,2021,2021-02-18
Nebraska,02-18-2021,198042,2025,02,18,2021,2021-02-18
Nevada,02-18-2021,289880,4805,02,18,2021,2021-02-18
New Hampshire,02-18-2021,72399,1150,02,18,2021,2021-02-18
New Jersey,02-18-2021,758451,22721,02,18,2021,2021-02-18
New Mexico,02-18-2021,181739,3580,02,18,2021,2021-02-18
New York,02-18-2021,1568624,46242,02,18,2021,2021-02-18
North Carolina,02-18-2021,833423,10766,02,18,2021,2021-02-18
North Dakota,02-18-2021,98930,1465,02,18,2021,2021-02-18
Northern Mariana Islands,02-18-2021,135,2,02,18,2021,2021-02-18
Ohio,02-18-2021,947389,18358,02,18,2021,2021-02-18
Oklahoma,02-18-2021,417442,4112,02,18,2021,2021-02-18
Oregon,02-18-2021,151713,2149,02,18,2021,2021-02-18
Pennsylvania,02-18-2021,913732,23414,02,18,2021,2021-02-18
Puerto Rico,02-18-2021,98506,1940,02,18,2021,2021-02-18
Rhode Island,02-18-2021,122859,2476,02,18,2021,2021-02-18
South Carolina,02-18-2021,495044,8155,02,18,2021,2021-02-18
South Dakota,02-18-2021,110871,1847,02,18,2021,2021-02-18
Tennessee,02-18-2021,755548,11057,02,18,2021,2021-02-18
Texas,02-18-2021,2624232,41651,02,18,2021,2021-02-18
Utah,02-18-2021,364399,1813,02,18,2021,2021-02-18
Vermont,02-18-2021,14149,193,02,18,2021,2021-02-18
Virgin Islands,02-18-2021,2558,25,02,18,2021,2021-02-18
Virginia,02-18-2021,557896,7090,02,18,2021,2021-02-18
Washington,02-18-2021,332007,4803,02,18,2021,2021-02-18
West Virginia,02-18-2021,128760,2236,02,18,2021,2021-02-18
Wisconsin,02-18-2021,610055,6816,02,18,2021,2021-02-18
Wyoming,02-18-2021,53531,662,02,18,2021,2021-02-18
Alabama,04-09-2021,518234,10686,04,09,2021,2021-04-09
Alaska,04-09-2021,64782,313,04,09,2021,2021-04-09
Arizona,04-09-2021,848202,17062,04,09,2021,2021-04-09
Arkansas,04-09-2021,331882,5661,04,09,2021,2021-04-09
California,04-09-2021,3754336,59385,04,09,2021,2021-04-09
Colorado,04-09-2021,492664,6272,04,09,2021,2021-04-09
Connecticut,04-09-2021,321586,7944,04,09,2021,2021-04-09
Delaware,04-09-2021,97784,1573,04,09,2021,2021-04-09
Diamond Princess,04-09-2021,49,0,04,09,2021,2021-04-09
District of Columbia,04-09-2021,45634,1079,04,09,2021,2021-04-09
Florida,04-09-2021,2111807,33968,04,09,2021,2021-04-09
Georgia,04-09-2021,1071130,19424,04,09,2021,2021-04-09
Grand Princess,04-09-2021,103,3,04,09,2021,2021-04-09
Guam,04-09-2021,7833,136,04,09,2021,2021-04-09
Hawaii,04-09-2021,31862,470,04,09,2021,2021-04-09
Idaho,04-09-2021,183153,1993,04,09,2021,2021-04-09
Illinois,04-09-2021,1273200,23762,04,09,2021,2021-04-09
Indiana,04-09-2021,696175,13131,04,09,2021,2021-04-09
Iowa,04-09-2021,356073,5849,04,09,2021,2021-04-09
Kansas,04-09-2021,305371,4933,04,09,2021,2021-04-09
Kentucky,04-09-2021,432220,6223,04,09,2021,2021-04-09
Louisiana,04-09-2021,448838,10216,04,09,2021,2021-04-09
Maine,04-09-2021,53434,750,04,09,2021,2021-04-09
Maryland,04-09-2021,423663,8424,04,09,2021,2021-04-09
Massachusetts,04-09-2021,655278,13913,04,09,2021,2021-04-09
Michigan,04-09-2021,812865,17479,04,09,2021,2021-04-09
Minnesota,04-09-2021,537828,7010,04,09,2021,2021-04-09
Mississippi,04-09-2021,307094,7086,04,09,2021,2021-04-09
Missouri,04-09-2021,587476,8878,04,09,2021,2021-04-09
Montana,04-09-2021,105974,1521,04,09,2021,2021-04-09
Nebraska,04-09-2021,213574,2219,04,09,2021,2021-04-09
Nevada,04-09-2021,306952,5323,04,09,2021,2021-04-09
New Hampshire,04-09-2021,87978,1253,04,09,2021,2021-04-09
New Jersey,04-09-2021,946504,24826,04,09,2021,2021-04-09
New Mexico,04-09-2021,193368,3976,04,09,2021,2021-04-09
New York,04-09-2021,1942469,50776,04,09,2021,2021-04-09
North Carolina,04-09-2021,929406,12248,04,09,2021,2021-04-09
North Dakota,04-09-2021,104491,1501,04,09,2021,2021-04-09
Northern Mariana Islands,04-09-2021,160,2,04,09,2021,2021-04-09
Ohio,04-09-2021,1035552,19462,04,09,2021,2021-04-09
Oklahoma,04-09-2021,442805,6669,04,09,2021,2021-04-09
Oregon,04-09-2021,169338,2440,04,09,2021,2021-04-09
Pennsylvania,04-09-2021,1074874,25372,04,09,2021,2021-04-09
Puerto Rico,04-09-2021,113200,2152,04,09,2021,2021-04-09
Rhode Island,04-09-2021,141097,2638,04,09,2021,2021-04-09
South Carolina,04-09-2021,560762,9248,04,09,2021,2021-04-09
South Dakota,04-09-2021,119467,1946,04,09,2021,2021-04-09
Tennessee,04-09-2021,816333,11939,04,09,2021,2021-04-09
Texas,04-09-2021,2862672,49080,04,09,2021,2021-04-09
Utah,04-09-2021,389353,2157,04,09,2021,2021-04-09
Vermont,04-09-2021,20815,231,04,09,2021,2021-04-09
Virgin Islands,04-09-2021,2971,26,04,09,2021,2021-04-09
Virginia,04-09-2021,632625,10451,04,09,2021,2021-04-09
Washington,04-09-2021,374794,5322,04,09,2021,2021-04-09
West Virginia,04-09-2021,145299,2737,04,09,2021,2021-04-09
Wisconsin,04-09-2021,643951,7375,04,09,2021,2021-04-09
Wyoming,04-09-2021,56873,701,04,09,2021,2021-04-09
Alabama,04-08-2021,517916,10675,04,08,2021,2021-04-08
Alaska,04-08-2021,64531,313,04,08,2021,2021-04-08
Arizona,04-08-2021,846900,17055,04,08,2021,2021-04-08
Arkansas,04-08-2021,331704,5662,04,08,2021,2021-04-08
California,04-08-2021,3749183,59210,04,08,2021,2021-04-08
Colorado,04-08-2021,491062,6269,04,08,2021,2021-04-08
Connecticut,04-08-2021,319779,7940,04,08,2021,2021-04-08
Delaware,04-08-2021,97404,1568,04,08,2021,2021-04-08
Diamond Princess,04-08-2021,49,0,04,08,2021,2021-04-08
District of Columbia,04-08-2021,45498,1077,04,08,2021,2021-04-08
Florida,04-08-2021,2104686,33906,04,08,2021,2021-04-08
Georgia,04-08-2021,1069689,19374,04,08,2021,2021-04-08
Grand Princess,04-08-2021,103,3,04,08,2021,2021-04-08
Guam,04-08-2021,7830,136,04,08,2021,2021-04-08
Hawaii,04-08-2021,31687,470,04,08,2021,2021-04-08
Idaho,04-08-2021,182841,1989,04,08,2021,2021-04-08
Illinois,04-08-2021,1269196,23740,04,08,2021,2021-04-08
Indiana,04-08-2021,694836,13114,04,08,2021,2021-04-08
Iowa,04-08-2021,355454,5843,04,08,2021,2021-04-08
Kansas,04-08-2021,304943,4927,04,08,2021,2021-04-08
Kentucky,04-08-2021,431487,6214,04,08,2021,2021-04-08
Louisiana,04-08-2021,448104,10200,04,08,2021,2021-04-08
Maine,04-08-2021,52996,748,04,08,2021,2021-04-08
Maryland,04-08-2021,421823,8410,04,08,2021,2021-04-08
Massachusetts,04-08-2021,652966,13905,04,08,2021,2021-04-08
Michigan,04-08-2021,804031,17450,04,08,2021,2021-04-08
Minnesota,04-08-2021,535182,7000,04,08,2021,2021-04-08
Mississippi,04-08-2021,306851,7082,04,08,2021,2021-04-08
Missouri,04-08-2021,586698,8879,04,08,2021,2021-04-08
Montana,04-08-2021,105750,1494,04,08,2021,2021-04-08
Nebraska,04-08-2021,213188,2207,04,08,2021,2021-04-08
Nevada,04-08-2021,306315,5313,04,08,2021,2021-04-08
New Hampshire,04-08-2021,87441,1251,04,08,2021,2021-04-08
New Jersey,04-08-2021,942311,24783,04,08,2021,2021-04-08
New Mexico,04-08-2021,193247,3974,04,08,2021,2021-04-08
New York,04-08-2021,1933807,50697,04,08,2021,2021-04-08
North Carolina,04-08-2021,926897,12224,04,08,2021,2021-04-08
North Dakota,04-08-2021,104280,1499,04,08,2021,2021-04-08
Northern Mariana Islands,04-08-2021,160,2,04,08,2021,2021-04-08
Ohio,04-08-2021,1033606,19442,04,08,2021,2021-04-08
Oklahoma,04-08-2021,442389,6669,04,08,2021,2021-04-08
Oregon,04-08-2021,168795,2439,04,08,2021,2021-04-08
Pennsylvania,04-08-2021,1069605,25327,04,08,2021,2021-04-08
Puerto Rico,04-08-2021,111760,2146,04,08,2021,2021-04-08
Rhode Island,04-08-2021,140534,2636,04,08,2021,2021-04-08
South Carolina,04-08-2021,559597,9237,04,08,2021,2021-04-08
South Dakota,04-08-2021,119197,1939,04,08,2021,2021-04-08
Tennessee,04-08-2021,814994,11936,04,08,2021,2021-04-08
Texas,04-08-2021,2859276,48975,04,08,2021,2021-04-08
Utah,04-08-2021,388909,2149,04,08,2021,2021-04-08
Vermont,04-08-2021,20669,230,04,08,2021,2021-04-08
Virgin Islands,04-08-2021,2971,26,04,08,2021,2021-04-08
Virginia,04-08-2021,631083,10436,04,08,2021,2021-04-08
Washington,04-08-2021,373212,5316,04,08,2021,2021-04-08
West Virginia,04-08-2021,144820,2735,04,08,2021,2021-04-08
Wisconsin,04-08-2021,642757,7370,04,08,2021,2021-04-08
