Province_State,Date,Confirmed,Deaths,Month,Day,Year
Louisiana,03-24-2021,442221,10056,03,24,2021
Maine,03-24-2021,48972,731,03,24,2021
Maryland,03-24-2021,402600,8214,03,24,2021
Massachusetts,03-24-2021,619816,13733,03,24,2021
Michigan,03-24-2021,706550,16949,03,24,2021
Minnesota,03-24-2021,508541,6866,03,24,2021
Mississippi,03-24-2021,303625,6981,03,24,2021
Missouri,03-24-2021,576914,8785,03,24,2021
Montana,03-24-2021,103666,1431,03,24,2021
Nebraska,03-24-2021,206939,2165,03,24,2021
Nevada,03-24-2021,301727,5203,03,24,2021
New Hampshire,03-24-2021,81521,1228,03,24,2021
New Jersey,03-24-2021,877936,24292,03,24,2021
New Mexico,03-24-2021,190275,3909,03,24,2021
New York,03-24-2021,1816518,49517,03,24,2021
North Carolina,03-24-2021,901262,11894,03,24,2021
North Dakota,03-24-2021,101989,1495,03,24,2021
Northern Mariana Islands,03-24-2021,159,2,03,24,2021
Ohio,03-24-2021,1004670,19189,03,24,2021
Oklahoma,03-24-2021,437439,4850,03,24,2021
Oregon,03-24-2021,162383,2368,03,24,2021
Pennsylvania,03-24-2021,1006040,24872,03,24,2021
Puerto Rico,03-24-2021,104966,2103,03,24,2021
Rhode Island,03-24-2021,134807,2606,03,24,2021
South Carolina,03-24-2021,543925,9055,03,24,2021
South Dakota,03-24-2021,116370,1924,03,24,2021
Tennessee,03-24-2021,798287,11732,03,24,2021
Texas,03-24-2021,2806477,47665,03,24,2021
Utah,03-24-2021,382733,2082,03,24,2021
Vermont,03-24-2021,18028,222,03,24,2021
Virgin Islands,03-24-2021,2876,25,03,24,2021
Virginia,03-24-2021,608704,10143,03,24,2021
Washington,03-24-2021,357499,5200,03,24,2021
West Virginia,03-24-2021,138818,2619,03,24,2021
Wisconsin,03-24-2021,631301,7263,03,24,2021
Wyoming,03-24-2021,55887,695,03,24,2021
Alabama,02-19-2021,485212,9573,02,19,2021
Alaska,02-19-2021,57404,289,02,19,2021
American Samoa,02-19-2021,0,0,02,19,2021
Arizona,02-19-2021,804116,15421,02,19,2021
Arkansas,02-19-2021,314713,5336,02,19,2021
California,02-19-2021,3576424,48555,02,19,2021
Colorado,02-19-2021,435600,6032,02,19,2021
Connecticut,02-19-2021,273101,7523,02,19,2021
Delaware,02-19-2021,84181,1366,02,19,2021
Diamond Princess,02-19-2021,49,0,02,19,2021
District of Columbia,02-19-2021,39461,993,02,19,2021
Florida,02-19-2021,1856427,29692,02,19,2021
Georgia,02-19-2021,980411,16610,02,19,2021
Grand Princess,02-19-2021,103,3,02,19,2021
Guam,02-19-2021,7715,130,02,19,2021
Hawaii,02-19-2021,27834,430,02,19,2021
Idaho,02-19-2021,168953,1826,02,19,2021
Illinois,02-19-2021,1170902,22368,02,19,2021
Indiana,02-19-2021,653245,12325,02,19,2021
Iowa,02-19-2021,331747,5336,02,19,2021
Kansas,02-19-2021,292804,4611,02,19,2021
Kentucky,02-19-2021,394687,4401,02,19,2021
Louisiana,02-19-2021,422287,9440,02,19,2021
Maine,02-19-2021,43229,656,02,19,2021
Maryland,02-19-2021,374974,7677,02,19,2021
Massachusetts,02-19-2021,565794,13120,02,19,2021
Michigan,02-19-2021,635446,16274,02,19,2021
Minnesota,02-19-2021,477287,6480,02,19,2021
Mississippi,02-19-2021,289892,6534,02,19,2021
Missouri,02-19-2021,555909,8048,02,19,2021
Montana,02-19-2021,98377,1339,02,19,2021
Nebraska,02-19-2021,198442,2043,02,19,2021
Nevada,02-19-2021,290300,4831,02,19,2021
New Hampshire,02-19-2021,72767,1152,02,19,2021
New Jersey,02-19-2021,761498,22784,02,19,2021
New Mexico,02-19-2021,182050,3599,02,19,2021
New York,02-19-2021,1577197,46400,02,19,2021
North Carolina,02-19-2021,836650,10820,02,19,2021
North Dakota,02-19-2021,99012,1465,02,19,2021
Northern Mariana Islands,02-19-2021,135,2,02,19,2021
Ohio,02-19-2021,949695,18403,02,19,2021
Oklahoma,02-19-2021,418319,4132,02,19,2021
Oregon,02-19-2021,152190,2149,02,19,2021
Pennsylvania,02-19-2021,916529,23490,02,19,2021
Puerto Rico,02-19-2021,98624,1947,02,19,2021
Rhode Island,02-19-2021,123145,2482,02,19,2021
South Carolina,02-19-2021,497937,8213,02,19,2021
South Dakota,02-19-2021,111018,1853,02,19,2021
Tennessee,02-19-2021,756540,11064,02,19,2021
Texas,02-19-2021,2627187,41859,02,19,2021
Utah,02-19-2021,365256,1834,02,19,2021
Vermont,02-19-2021,14251,193,02,19,2021
Virgin Islands,02-19-2021,2575,25,02,19,2021
Virginia,02-19-2021,559930,7098,02,19,2021
Washington,02-19-2021,332904,4822,02,19,2021
West Virginia,02-19-2021,129055,2248,02,19,2021
Wisconsin,02-19-2021,610974,6852,02,19,2021
Wyoming,02-19-2021,53683,662,02,19,2021
Alabama,02-18-2021,484365,9424,02,18,2021
Alaska,02-18-2021,57192,288,02,18,2021
American Samoa,02-18-2021,0,0,02,18,2021
Arizona,02-18-2021,802198,15276,02,18,2021
Arkansas,02-18-2021,314445,5323,02,18,2021
California,02-18-2021,3568732,48085,02,18,2021
Colorado,02-18-2021,434600,6028,02,18,2021
Connecticut,02-18-2021,271903,7496,02,18,2021
Delaware,02-18-2021,83852,1366,02,18,2021
Diamond Princess,02-18-2021,49,0,02,18,2021
District of Columbia,02-18-2021,39301,992,02,18,2021
Florida,02-18-2021,1849744,29474,02,18,2021
Georgia,02-18-2021,976732,16403,02,18,2021
Grand Princess,02-18-2021,103,3,02,18,2021
Guam,02-18-2021,7705,130,02,18,2021
Hawaii,02-18-2021,27777,428,02,18,2021
Idaho,02-18-2021,168639,1826,02,18,2021
Illinois,02-18-2021,1168684,22297,02,18,2021
Indiana,02-18-2021,652210,12281,02,18,2021
Iowa,02-18-2021,331505,5321,02,18,2021
Kansas,02-18-2021,290728,4520,02,18,2021
Kentucky,02-18-2021,392729,4373,02,18,2021
Louisiana,02-18-2021,421846,9406,02,18,2021
Maine,02-18-2021,43095,655,02,18,2021
Maryland,02-18-2021,373966,7661,02,18,2021
Massachusetts,02-18-2021,563976,13092,02,18,2021
Michigan,02-18-2021,633973,16251,02,18,2021
Minnesota,02-18-2021,476292,6472,02,18,2021
Mississippi,02-18-2021,289532,6531,02,18,2021
Missouri,02-18-2021,554986,7997,02,18,2021
Montana,02-18-2021,98100,1337,02,18,2021
Nebraska,02-18-2021,198042,2025,02,18,2021
Nevada,02-18-2021,289880,4805,02,18,2021
New Hampshire,02-18-2021,72399,1150,02,18,2021
New Jersey,02-18-2021,758451,22721,02,18,2021
New Mexico,02-18-2021,181739,3580,02,18,2021
New York,02-18-2021,1568624,46242,02,18,2021
North Carolina,02-18-2021,833423,10766,02,18,2021
North Dakota,02-18-2021,98930,1465,02,18,2021
Northern Mariana Islands,02-18-2021,135,2,02,18,2021
Ohio,02-18-2021,947389,18358,02,18,2021
Oklahoma,02-18-2021,417442,4112,02,18,2021
Oregon,02-18-2021,151713,2149,02,18,2021
Pennsylvania,02-18-2021,913732,23414,02,18,2021
Puerto Rico,02-18-2021,98506,1940,02,18,2021
Rhode Island,02-18-2021,122859,2476,02,18,2021
South Carolina,02-18-2021,495044,8155,02,18,2021
South Dakota,02-18-2021,110871,1847,02,18,2021
Tennessee,02-18-2021,755548,11057,02,18,2021
Texas,02-18-2021,2624232,41651,02,18,2021
Utah,02-18-2021,364399,1813,02,18,2021
Vermont,02-18-2021,14149,193,02,18,2021
Virgin Islands,02-18-2021,2558,25,02,18,2021
Virginia,02-18-2021,557896,7090,02,18,2021
Washington,02-18-2021,332007,4803,02,18,2021
West Virginia,02-18-2021,128760,2236,02,18,2021
Wisconsin,02-18-2021,610055,6816,02,18,2021
Wyoming,02-18-2021,53531,662,02,18,2021
Alabama,04-09-2021,518234,10686,04,09,2021
Alaska,04-09-2021,64782,313,04,09,2021
American Samoa,04-09-2021,0,0,04,09,2021
Arizona,04-09-2021,848202,17062,04,09,2021
Arkansas,04-09-2021,331882,5661,04,09,2021
California,04-09-2021,3754336,59385,04,09,2021
Colorado,04-09-2021,492664,6272,04,09,2021
Connecticut,04-09-2021,321586,7944,04,09,2021
Delaware,04-09-2021,97784,1573,04,09,2021
Diamond Princess,04-09-2021,49,0,04,09,2021
District of Columbia,04-09-2021,45634,1079,04,09,2021
Florida,04-09-2021,2111807,33968,04,09,2021
Georgia,04-09-2021,1071130,19424,04,09,2021
Grand Princess,04-09-2021,103,3,04,09,2021
Guam,04-09-2021,7833,136,04,09,2021
Hawaii,04-09-2021,31862,470,04,09,2021
Idaho,04-09-2021,183153,1993,04,09,2021
Illinois,04-09-2021,1273200,23762,04,09,2021
Indiana,04-09-2021,696175,13131,04,09,2021
Iowa,04-09-2021,356073,5849,04,09,2021
Kansas,04-09-2021,305371,4933,04,09,2021
Kentucky,04-09-2021,432220,6223,04,09,2021
Louisiana,04-09-2021,448838,10216,04,09,2021
Maine,04-09-2021,53434,750,04,09,2021
Maryland,04-09-2021,423663,8424,04,09,2021
Massachusetts,04-09-2021,655278,13913,04,09,2021
Michigan,04-09-2021,812865,17479,04,09,2021
Minnesota,04-09-2021,537828,7010,04,09,2021
Mississippi,04-09-2021,307094,7086,04,09,2021
Missouri,04-09-2021,587476,8878,04,09,2021
Montana,04-09-2021,105974,1521,04,09,2021
Nebraska,04-09-2021,213574,2219,04,09,2021
Nevada,04-09-2021,306952,5323,04,09,2021
New Hampshire,04-09-2021,87978,1253,04,09,2021
New Jersey,04-09-2021,946504,24826,04,09,2021
New Mexico,04-09-2021,193368,3976,04,09,2021
New York,04-09-2021,1942469,50776,04,09,2021
North Carolina,04-09-2021,929406,12248,04,09,2021
North Dakota,04-09-2021,104491,1501,04,09,2021
Northern Mariana Islands,04-09-2021,160,2,04,09,2021
Ohio,04-09-2021,1035552,19462,04,09,2021
Oklahoma,04-09-2021,442805,6669,04,09,2021
Oregon,04-09-2021,169338,2440,04,09,2021
Pennsylvania,04-09-2021,1074874,25372,04,09,2021
Puerto Rico,04-09-2021,113200,2152,04,09,2021
Rhode Island,04-09-2021,141097,2638,04,09,2021
South Carolina,04-09-2021,560762,9248,04,09,2021
South Dakota,04-09-2021,119467,1946,04,09,2021
Tennessee,04-09-2021,816333,11939,04,09,2021
Texas,04-09-2021,2862672,49080,04,09,2021
Utah,04-09-2021,389353,2157,04,09,2021
Vermont,04-09-2021,20815,231,04,09,2021
Virgin Islands,04-09-2021,2971,26,04,09,2021
Virginia,04-09-2021,632625,10451,04,09,2021
Washington,04-09-2021,374794,5322,04,09,2021
West Virginia,04-09-2021,145299,2737,04,09,2021
Wisconsin,04-09-2021,643951,7375,04,09,2021
Wyoming,04-09-2021,56873,701,04,09,2021
Alabama,04-08-2021,517916,10675,04,08,2021
Alaska,04-08-2021,64531,313,04,08,2021
American Samoa,04-08-2021,0,0,04,08,2021
Arizona,04-08-2021,846900,17055,04,08,2021
Arkansas,04-08-2021,331704,5662,04,08,2021
California,04-08-2021,3749183,59210,04,08,2021
Colorado,04-08-2021,491062,6269,04,08,2021
Connecticut,04-08-2021,319779,7940,04,08,2021
Delaware,04-08-2021,97404,1568,04,08,2021
Diamond Princess,04-08-2021,49,0,04,08,2021
District of Columbia,04-08-2021,45498,1077,04,08,2021
Florida,04-08-2021,2104686,33906,04,08,2021
Georgia,04-08-2021,1069689,19374,04,08,2021
Grand Princess,04-08-2021,103,3,04,08,2021
Guam,04-08-2021,7830,136,04,08,2021
Hawaii,04-08-2021,31687,470,04,08,2021
Idaho,04-08-2021,182841,1989,04,08,2021
Illinois,04-08-2021,1269196,23740,04,08,2021
Indiana,04-08-2021,694836,13114,04,08,2021
Iowa,04-08-2021,355454,5843,04,08,2021
Kansas,04-08-2021,304943,4927,04,08,2021
Kentucky,04-08-2021,431487,6214,04,08,2021
Louisiana,04-08-2021,448104,10200,04,08,2021
Maine,04-08-2021,52996,748,04,08,2021
Maryland,04-08-2021,421823,8410,04,08,2021
Massachusetts,04-08-2021,652966,13905,04,08,2021
Michigan,04-08-2021,804031,17450,04,08,2021
Minnesota,04-08-2021,535182,7000,04,08,2021
Mississippi,04-08-2021,306851,7082,04,08,2021
Missouri,04-08-2021,586698,8879,04,08,2021
Montana,04-08-2021,105750,1494,04,08,2021
Nebraska,04-08-2021,213188,2207,04,08,2021
Nevada,04-08-2021,306315,5313,04,08,2021
New Hampshire,04-08-2021,87441,1251,04,08,2021
New Jersey,04-08-2021,942311,24783,04,08,2021
New Mexico,04-08-2021,193247,3974,04,08,2021
New York,04-08-2021,1933807,50697,04,08,2021
North Carolina,04-08-2021,926897,12224,04,08,2021
North Dakota,04-08-2021,104280,1499,04,08,2021
Northern Mariana Islands,04-08-2021,160,2,04,08,2021
Ohio,04-08-2021,1033606,19442,04,08,2021
Oklahoma,04-08-2021,442389,6669,04,08,2021
Oregon,04-08-2021,168795,2439,04,08,2021
Pennsylvania,04-08-2021,1069605,25327,04,08,2021
Puerto Rico,04-08-2021,111760,2146,04,08,2021
Rhode Island,04-08-2021,140534,2636,04,08,2021
South Carolina,04-08-2021,559597,9237,04,08,2021
South Dakota,04-08-2021,119197,1939,04,08,2021
Tennessee,04-08-2021,814994,11936,04,08,2021
Texas,04-08-2021,2859276,48975,04,08,2021
Utah,04-08-2021,388909,2149,04,08,2021
Vermont,04-08-2021,20669,230,04,08,2021
Virgin Islands,04-08-2021,2971,26,04,08,2021
Virginia,04-08-2021,631083,10436,04,08,2021
Washington,04-08-2021,373212,5316,04,08,2021
West Virginia,04-08-2021,144820,2735,04,08,2021
Wisconsin,04-08-2021,642757,7370,04,08,2021
Wyoming,04-08-2021,56802,701,04,08,2021
Alabama,09-23-2021,781915,13798,09,23,2021
Alaska,09-23-2021,105893,488,09,23,2021
American Samoa,09-23-2021,0,0,09,23,2021
Arizona,09-23-2021,1075876,19727,09,23,2021
Arkansas,09-23-2021,489856,7548,09,23,2021
California,09-23-2021,4689649,68246,09,23,2021
Colorado,09-23-2021,670886,7829,09,23,2021
Connecticut,09-23-2021,387263,8483,09,23,2021
Delaware,09-23-2021,129874,1942,09,23,2021
Diamond Princess,09-23-2021,49,0,09,23,2021
District of Columbia,09-23-2021,60018,1172,09,23,2021
Florida,09-23-2021,3531465,53105,09,23,2021
Georgia,09-23-2021,1553236,25338,09,23,2021
Grand Princess,09-23-2021,103,3,09,23,2021
Guam,09-23-2021,14098,184,09,23,2021
Hawaii,09-23-2021,76966,738,09,23,2021
Idaho,09-23-2021,248094,2719,09,23,2021
Illinois,09-23-2021,1608833,27395,09,23,2021
Indiana,09-23-2021,945832,15343,09,23,2021
Iowa,09-23-2021,441183,6483,09,23,2021
Kansas,09-23-2021,402514,5924,09,23,2021
Kentucky,09-23-2021,670084,8466,09,23,2021
Louisiana,09-23-2021,733522,13702,09,23,2021
Maine,09-23-2021,85872,1009,09,23,2021
Maryland,09-23-2021,523760,10348,09,23,2021
Massachusetts,09-23-2021,800909,15050,09,23,2021
Michigan,09-23-2021,1125564,22127,09,23,2021
Minnesota,09-23-2021,694320,8142,09,23,2021
Mississippi,09-23-2021,481397,9395,09,23,2021
Missouri,09-23-2021,814004,11794,09,23,2021
Montana,09-23-2021,145000,1930,09,23,2021
Nebraska,09-23-2021,261080,2382,09,23,2021
Nevada,09-23-2021,415424,6983,09,23,2021
New Hampshire,09-23-2021,116710,1469,09,23,2021
New Jersey,09-23-2021,1141619,27288,09,23,2021
New Mexico,09-23-2021,248075,4735,09,23,2021
New York,09-23-2021,2392060,55066,09,23,2021
North Carolina,09-23-2021,1362938,16012,09,23,2021
North Dakota,09-23-2021,128294,1628,09,23,2021
Northern Mariana Islands,09-23-2021,265,2,09,23,2021
Ohio,09-23-2021,1373275,23013,09,23,2021
Oklahoma,09-23-2021,603161,8715,09,23,2021
Oregon,09-23-2021,318914,3661,09,23,2021
Pennsylvania,09-23-2021,1410714,29030,09,23,2021
Puerto Rico,09-23-2021,179975,3109,09,23,2021
Rhode Island,09-23-2021,170293,2820,09,23,2021
South Carolina,09-23-2021,838079,11957,09,23,2021
South Dakota,09-23-2021,142330,2116,09,23,2021
Tennessee,09-23-2021,1207448,14765,09,23,2021
Texas,09-23-2021,4020452,63199,09,23,2021
Utah,09-23-2021,499026,2860,09,23,2021
Vermont,09-23-2021,32368,301,09,23,2021
Virgin Islands,09-23-2021,6589,69,09,23,2021
Virginia,09-23-2021,846979,12463,09,23,2021
Washington,09-23-2021,637367,7434,09,23,2021
West Virginia,09-23-2021,228983,3492,09,23,2021
Wisconsin,09-23-2021,790569,8774,09,23,2021
Wyoming,09-23-2021,87351,955,09,23,2021
Alabama,09-22-2021,778549,13665,09,22,2021
Alaska,09-22-2021,104574,481,09,22,2021
American Samoa,09-22-2021,0,0,09,22,2021
Arizona,09-22-2021,1072863,19658,09,22,2021
Arkansas,09-22-2021,488316,7528,09,22,2021
California,09-22-2021,4682101,68094,09,22,2021
Colorado,09-22-2021,668954,7813,09,22,2021
Connecticut,09-22-2021,386672,8484,09,22,2021
Delaware,09-22-2021,129231,1929,09,22,2021
Diamond Princess,09-22-2021,49,0,09,22,2021
District of Columbia,09-22-2021,59849,1171,09,22,2021
Florida,09-22-2021,3527250,51892,09,22,2021
Georgia,09-22-2021,1548683,25133,09,22,2021
Grand Princess,09-22-2021,103,3,09,22,2021
Guam,09-22-2021,13997,182,09,22,2021
Hawaii,09-22-2021,76521,726,09,22,2021
Idaho,09-22-2021,246749,2687,09,22,2021
Illinois,09-22-2021,1605324,27337,09,22,2021
Indiana,09-22-2021,942129,15315,09,22,2021
Iowa,09-22-2021,440680,6483,09,22,2021
Kansas,09-22-2021,402428,5923,09,22,2021
Kentucky,09-22-2021,665994,8422,09,22,2021
Louisiana,09-22-2021,732005,13657,09,22,2021
Maine,09-22-2021,85156,1007,09,22,2021
Maryland,09-22-2021,522355,10332,09,22,2021
Massachusetts,09-22-2021,798905,15025,09,22,2021
Michigan,09-22-2021,1125564,22127,09,22,2021
Minnesota,09-22-2021,692029,8118,09,22,2021
Mississippi,09-22-2021,479326,9353,09,22,2021
Missouri,09-22-2021,811880,11765,09,22,2021
Montana,09-22-2021,143826,1914,09,22,2021
Nebraska,09-22-2021,261080,2382,09,22,2021
Nevada,09-22-2021,414371,6948,09,22,2021
New Hampshire,09-22-2021,115957,1466,09,22,2021
New Jersey,09-22-2021,1139367,27264,09,22,2021
New Mexico,09-22-2021,247353,4719,09,22,2021
New York,09-22-2021,2387008,55028,09,22,2021
North Carolina,09-22-2021,1356985,15941,09,22,2021
North Dakota,09-22-2021,127658,1628,09,22,2021
Northern Mariana Islands,09-22-2021,265,2,09,22,2021
Ohio,09-22-2021,1365800,22913,09,22,2021
Oklahoma,09-22-2021,600800,8715,09,22,2021
Oregon,09-22-2021,317107,3650,09,22,2021
Pennsylvania,09-22-2021,1405113,28998,09,22,2021
Puerto Rico,09-22-2021,179724,3105,09,22,2021
Rhode Island,09-22-2021,168426,2817,09,22,2021
South Carolina,09-22-2021,834880,11913,09,22,2021
South Dakota,09-22-2021,141745,2110,09,22,2021
Tennessee,09-22-2021,1201894,14680,09,22,2021
Texas,09-22-2021,4007951,62747,09,22,2021
Utah,09-22-2021,497428,2841,09,22,2021
Vermont,09-22-2021,32079,301,09,22,2021
Virgin Islands,09-22-2021,6557,69,09,22,2021
Virginia,09-22-2021,843212,12409,09,22,2021
Washington,09-22-2021,633278,7373,09,22,2021
West Virginia,09-22-2021,227506,3467,09,22,2021
Wisconsin,09-22-2021,787097,8754,09,22,2021
Wyoming,09-22-2021,86594,955,09,22,2021
Alabama,10-01-2021,798320,14393,10,01,2021
Alaska,10-01-2021,115703,578,10,01,2021
American Samoa,10-01-2021,0,0,10,01,2021
Arizona,10-01-2021,1097225,20039,10,01,2021
Arkansas,10-01-2021,496934,7718,10,01,2021
California,10-01-2021,4744545,69000,10,01,2021
Colorado,10-01-2021,686890,8010,10,01,2021
Connecticut,10-01-2021,391066,8650,10,01,2021
Delaware,10-01-2021,133599,1954,10,01,2021
Diamond Princess,10-01-2021,49,0,10,01,2021
District of Columbia,10-01-2021,61331,1176,10,01,2021
Florida,10-01-2021,3620106,55299,10,01,2021
Georgia,10-01-2021,1582063,26242,10,01,2021
Grand Princess,10-01-2021,103,3,10,01,2021
Guam,10-01-2021,15168,198,10,01,2021
Hawaii,10-01-2021,79572,789,10,01,2021
Idaho,10-01-2021,259100,2931,10,01,2021
Illinois,10-01-2021,1630878,27706,10,01,2021
Indiana,10-01-2021,967682,15686,10,01,2021
Iowa,10-01-2021,452057,6563,10,01,2021
Kansas,10-01-2021,411777,6072,10,01,2021
Kentucky,10-01-2021,695474,8804,10,01,2021
Louisiana,10-01-2021,741906,13988,10,01,2021
Maine,10-01-2021,90727,1024,10,01,2021
Maryland,10-01-2021,533870,10460,10,01,2021
Massachusetts,10-01-2021,813599,15172,10,01,2021
Michigan,10-01-2021,1159419,22439,10,01,2021
Minnesota,10-01-2021,714790,8273,10,01,2021
Mississippi,10-01-2021,489216,9646,10,01,2021
Missouri,10-01-2021,827390,11999,10,01,2021
Montana,10-01-2021,152005,2017,10,01,2021
Nebraska,10-01-2021,267079,2840,10,01,2021
Nevada,10-01-2021,422329,7166,10,01,2021
New Hampshire,10-01-2021,120763,1481,10,01,2021
New Jersey,10-01-2021,1156243,27443,10,01,2021
New Mexico,10-01-2021,253815,4812,10,01,2021
New York,10-01-2021,2432444,55416,10,01,2021
North Carolina,10-01-2021,1400217,16605,10,01,2021
North Dakota,10-01-2021,133255,1645,10,01,2021
Northern Mariana Islands,10-01-2021,270,2,10,01,2021
Ohio,10-01-2021,1420206,23704,10,01,2021
Oklahoma,10-01-2021,615217,8949,10,01,2021
Oregon,10-01-2021,331709,3815,10,01,2021
Pennsylvania,10-01-2021,1449092,29437,10,01,2021
Puerto Rico,10-01-2021,181402,3155,10,01,2021
Rhode Island,10-01-2021,172719,2838,10,01,2021
South Carolina,10-01-2021,860369,12570,10,01,2021
South Dakota,10-01-2021,145474,2145,10,01,2021
Tennessee,10-01-2021,1233063,15197,10,01,2021
Texas,10-01-2021,4107714,65450,10,01,2021
Utah,10-01-2021,510209,2943,10,01,2021
Vermont,10-01-2021,33852,318,10,01,2021
Virgin Islands,10-01-2021,6786,71,10,01,2021
Virginia,10-01-2021,869328,12806,10,01,2021
Washington,10-01-2021,660910,7765,10,01,2021
West Virginia,10-01-2021,242104,3722,10,01,2021
Wisconsin,10-01-2021,814187,8901,10,01,2021
Wyoming,10-01-2021,91169,996,10,01,2021
Alabama,06-06-2021,545585,11198,06,06,2021
Alaska,06-06-2021,70469,369,06,06,2021
American Samoa,06-06-2021,0,0,06,06,2021
Arizona,06-06-2021,883821,17700,06,06,2021
Arkansas,06-06-2021,342433,5846,06,06,2021
California,06-06-2021,3859566,62581,06,06,2021
Colorado,06-06-2021,555581,6766,06,06,2021
Connecticut,06-06-2021,347891,8246,06,06,2021
Delaware,06-06-2021,109126,1677,06,06,2021
Diamond Princess,06-06-2021,49,0,06,06,2021
District of Columbia,06-06-2021,49068,1136,06,06,2021
Florida,06-06-2021,2332867,36985,06,06,2021
