Province_State,Date,Confirmed,Deaths,Month,Day,Year
New Mexico,12-30-2020,141186,2436,12,30,2020
New York,12-30-2020,963390,37658,12,30,2020
North Carolina,12-30-2020,532830,6729,12,30,2020
North Dakota,12-30-2020,91831,1282,12,30,2020
Northern Mariana Islands,12-30-2020,122,2,12,30,2020
Ohio,12-30-2020,690748,13469,12,30,2020
Oklahoma,12-30-2020,287292,2453,12,30,2020
Oregon,12-30-2020,112260,1468,12,30,2020
Pennsylvania,12-30-2020,640180,15742,12,30,2020
Puerto Rico,12-30-2020,75888,1484,12,30,2020
Rhode Island,12-30-2020,87949,1911,12,30,2020
South Carolina,12-30-2020,303475,5249,12,30,2020
South Dakota,12-30-2020,98720,1464,12,30,2020
Tennessee,12-30-2020,576336,6810,12,30,2020
Texas,12-30-2020,1734592,27799,12,30,2020
Utah,12-30-2020,271940,1256,12,30,2020
Vermont,12-30-2020,7276,134,12,30,2020
Virgin Islands,12-30-2020,2010,23,12,30,2020
Virginia,12-30-2020,344345,4984,12,30,2020
Washington,12-30-2020,242330,3420,12,30,2020
West Virginia,12-30-2020,84225,1318,12,30,2020
Wisconsin,12-30-2020,516226,5192,12,30,2020
Wyoming,12-30-2020,44133,405,12,30,2020
Alabama,12-31-2020,361226,4827,12,31,2020
Alaska,12-31-2020,47014,206,12,31,2020
American Samoa,12-31-2020,0,0,12,31,2020
Arizona,12-31-2020,520207,8864,12,31,2020
Arkansas,12-31-2020,225138,3676,12,31,2020
California,12-31-2020,2384720,25884,12,31,2020
Colorado,12-31-2020,361021,5420,12,31,2020
Connecticut,12-31-2020,185708,5995,12,31,2020
Delaware,12-31-2020,57456,1061,12,31,2020
Diamond Princess,12-31-2020,49,0,12,31,2020
District of Columbia,12-31-2020,28983,786,12,31,2020
Florida,12-31-2020,1323315,21673,12,31,2020
Georgia,12-31-2020,666452,10934,12,31,2020
Grand Princess,12-31-2020,103,3,12,31,2020
Guam,12-31-2020,7308,121,12,31,2020
Hawaii,12-31-2020,22007,288,12,31,2020
Idaho,12-31-2020,141077,1436,12,31,2020
Illinois,12-31-2020,963389,17978,12,31,2020
Indiana,12-31-2020,511485,9390,12,31,2020
Iowa,12-31-2020,281712,3891,12,31,2020
Kansas,12-31-2020,224980,2755,12,31,2020
Kentucky,12-31-2020,265261,2623,12,31,2020
Louisiana,12-31-2020,315275,7488,12,31,2020
Maine,12-31-2020,24201,347,12,31,2020
Maryland,12-31-2020,276662,5895,12,31,2020
Massachusetts,12-31-2020,375178,10522,12,31,2020
Michigan,12-31-2020,528621,13018,12,31,2020
Minnesota,12-31-2020,415302,5382,12,31,2020
Mississippi,12-31-2020,215811,4787,12,31,2020
Missouri,12-31-2020,440756,5724,12,31,2020
Montana,12-31-2020,81555,961,12,31,2020
Nebraska,12-31-2020,166798,1651,12,31,2020
Nevada,12-31-2020,224731,3122,12,31,2020
New Hampshire,12-31-2020,44882,759,12,31,2020
New Jersey,12-31-2020,529027,19042,12,31,2020
New Mexico,12-31-2020,142864,2477,12,31,2020
New York,12-31-2020,978783,37799,12,31,2020
North Carolina,12-31-2020,539545,6748,12,31,2020
North Dakota,12-31-2020,92091,1299,12,31,2020
Northern Mariana Islands,12-31-2020,122,2,12,31,2020
Ohio,12-31-2020,700380,13621,12,31,2020
Oklahoma,12-31-2020,291209,2489,12,31,2020
Oregon,12-31-2020,113909,1477,12,31,2020
Pennsylvania,12-31-2020,648574,16030,12,31,2020
Puerto Rico,12-31-2020,76291,1503,12,31,2020
Rhode Island,12-31-2020,87949,1930,12,31,2020
South Carolina,12-31-2020,307507,5296,12,31,2020
South Dakota,12-31-2020,99164,1488,12,31,2020
Tennessee,12-31-2020,585505,6907,12,31,2020
Texas,12-31-2020,1805998,28090,12,31,2020
Utah,12-31-2020,276612,1269,12,31,2020
Vermont,12-31-2020,7412,136,12,31,2020
Virgin Islands,12-31-2020,2031,23,12,31,2020
Virginia,12-31-2020,349584,5032,12,31,2020
Washington,12-31-2020,246752,3461,12,31,2020
West Virginia,12-31-2020,85334,1338,12,31,2020
Wisconsin,12-31-2020,520438,5242,12,31,2020
Wyoming,12-31-2020,44409,438,12,31,2020
Alabama,07-05-2020,44022,1007,07,05,2020
Alaska,07-05-2020,1155,16,07,05,2020
American Samoa,07-05-2020,0,0,07,05,2020
Arizona,07-05-2020,98103,1825,07,05,2020
Arkansas,07-05-2020,23814,287,07,05,2020
California,07-05-2020,277968,6308,07,05,2020
Colorado,07-05-2020,38397,1747,07,05,2020
Connecticut,07-05-2020,46717,4335,07,05,2020
Delaware,07-05-2020,12128,571,07,05,2020
Diamond Princess,07-05-2020,49,0,07,05,2020
District of Columbia,07-05-2020,10482,559,07,05,2020
Florida,07-05-2020,200111,3731,07,05,2020
Georgia,07-05-2020,95516,2860,07,05,2020
Grand Princess,07-05-2020,103,3,07,05,2020
Guam,07-05-2020,280,5,07,05,2020
Hawaii,07-05-2020,1023,19,07,05,2020
Idaho,07-05-2020,7733,93,07,05,2020
Illinois,07-05-2020,147251,7020,07,05,2020
Indiana,07-05-2020,48201,2619,07,05,2020
Iowa,07-05-2020,31517,721,07,05,2020
Kansas,07-05-2020,16081,284,07,05,2020
Kentucky,07-05-2020,16376,585,07,05,2020
Louisiana,07-05-2020,65226,3288,07,05,2020
Maine,07-05-2020,3415,109,07,05,2020
Maryland,07-05-2020,69632,3243,07,05,2020
Massachusetts,07-05-2020,109974,8183,07,05,2020
Michigan,07-05-2020,72941,6218,07,05,2020
Minnesota,07-05-2020,38136,1508,07,05,2020
Mississippi,07-05-2020,30900,1111,07,05,2020
Missouri,07-05-2020,24410,1062,07,05,2020
Montana,07-05-2020,1212,23,07,05,2020
Nebraska,07-05-2020,19929,284,07,05,2020
Nevada,07-05-2020,22418,534,07,05,2020
New Hampshire,07-05-2020,5897,381,07,05,2020
New Jersey,07-05-2020,174524,15211,07,05,2020
New Mexico,07-05-2020,13256,513,07,05,2020
New York,07-05-2020,397131,32044,07,05,2020
North Carolina,07-05-2020,72992,1423,07,05,2020
North Dakota,07-05-2020,3849,80,07,05,2020
Northern Mariana Islands,07-05-2020,31,2,07,05,2020
Ohio,07-05-2020,57150,2669,07,05,2020
Oklahoma,07-05-2020,15931,398,07,05,2020
Oregon,07-05-2020,10230,215,07,05,2020
Pennsylvania,07-05-2020,93924,6760,07,05,2020
Puerto Rico,07-05-2020,7916,155,07,05,2020
Rhode Island,07-05-2020,16991,988,07,05,2020
South Carolina,07-05-2020,44847,820,07,05,2020
South Dakota,07-05-2020,7063,97,07,05,2020
Tennessee,07-05-2020,51157,646,07,05,2020
Texas,07-05-2020,196992,2847,07,05,2020
Utah,07-05-2020,24952,184,07,05,2020
Vermont,07-05-2020,1249,56,07,05,2020
Virgin Islands,07-05-2020,111,6,07,05,2020
Virginia,07-05-2020,65748,1853,07,05,2020
Washington,07-05-2020,36959,1342,07,05,2020
West Virginia,07-05-2020,3262,94,07,05,2020
Wisconsin,07-05-2020,31577,796,07,05,2020
Wyoming,07-05-2020,1634,20,07,05,2020
Alabama,07-04-2020,43216,1007,07,04,2020
Alaska,07-04-2020,1128,16,07,04,2020
American Samoa,07-04-2020,0,0,07,04,2020
Arizona,07-04-2020,94567,1817,07,04,2020
Arkansas,07-04-2020,23209,286,07,04,2020
California,07-04-2020,266870,6273,07,04,2020
Colorado,07-04-2020,37980,1746,07,04,2020
Connecticut,07-04-2020,46717,4335,07,04,2020
Delaware,07-04-2020,11996,569,07,04,2020
Diamond Princess,07-04-2020,49,0,07,04,2020
District of Columbia,07-04-2020,10447,557,07,04,2020
Florida,07-04-2020,190052,3702,07,04,2020
Georgia,07-04-2020,93319,2857,07,04,2020
Grand Princess,07-04-2020,103,3,07,04,2020
Guam,07-04-2020,280,5,07,04,2020
Hawaii,07-04-2020,999,19,07,04,2020
Idaho,07-04-2020,7370,93,07,04,2020
Illinois,07-04-2020,146612,7014,07,04,2020
Indiana,07-04-2020,47432,2607,07,04,2020
Iowa,07-04-2020,31061,721,07,04,2020
Kansas,07-04-2020,15911,283,07,04,2020
Kentucky,07-04-2020,16376,585,07,04,2020
Louisiana,07-04-2020,63289,3278,07,04,2020
Maine,07-04-2020,3397,107,07,04,2020
Maryland,07-04-2020,69341,3236,07,04,2020
Massachusetts,07-04-2020,109838,8172,07,04,2020
Michigan,07-04-2020,72581,6218,07,04,2020
Minnesota,07-04-2020,37624,1503,07,04,2020
Mississippi,07-04-2020,30674,1107,07,04,2020
Missouri,07-04-2020,24147,1061,07,04,2020
Montana,07-04-2020,1167,23,07,04,2020
Nebraska,07-04-2020,19827,284,07,04,2020
Nevada,07-04-2020,21575,530,07,04,2020
New Hampshire,07-04-2020,5872,379,07,04,2020
New Jersey,07-04-2020,174132,15189,07,04,2020
New Mexico,07-04-2020,13063,513,07,04,2020
New York,07-04-2020,396598,31995,07,04,2020
North Carolina,07-04-2020,71670,1422,07,04,2020
North Dakota,07-04-2020,3816,80,07,04,2020
Northern Mariana Islands,07-04-2020,31,2,07,04,2020
Ohio,07-04-2020,56183,2654,07,04,2020
Oklahoma,07-04-2020,15648,398,07,04,2020
Oregon,07-04-2020,9930,213,07,04,2020
Pennsylvania,07-04-2020,93365,6756,07,04,2020
Puerto Rico,07-04-2020,7787,155,07,04,2020
Rhode Island,07-04-2020,16991,986,07,04,2020
South Carolina,07-04-2020,43386,813,07,04,2020
South Dakota,07-04-2020,7028,97,07,04,2020
Tennessee,07-04-2020,49821,637,07,04,2020
Texas,07-04-2020,189588,2803,07,04,2020
Utah,07-04-2020,24542,181,07,04,2020
Vermont,07-04-2020,1238,56,07,04,2020
Virgin Islands,07-04-2020,111,6,07,04,2020
Virginia,07-04-2020,65109,1849,07,04,2020
Washington,07-04-2020,35902,1335,07,04,2020
West Virginia,07-04-2020,3205,94,07,04,2020
Wisconsin,07-04-2020,31055,796,07,04,2020
Wyoming,07-04-2020,1606,20,07,04,2020
Alabama,09-28-2020,152350,2501,09,28,2020
Alaska,09-28-2020,7646,56,09,28,2020
American Samoa,09-28-2020,0,0,09,28,2020
Arizona,09-28-2020,217510,5624,09,28,2020
Arkansas,09-28-2020,82049,1329,09,28,2020
California,09-28-2020,814883,15494,09,28,2020
Colorado,09-28-2020,75172,2089,09,28,2020
Connecticut,09-28-2020,57147,4503,09,28,2020
Delaware,09-28-2020,20389,648,09,28,2020
Diamond Princess,09-28-2020,49,0,09,28,2020
District of Columbia,09-28-2020,15264,624,09,28,2020
Florida,09-28-2020,701302,14037,09,28,2020
Georgia,09-28-2020,315281,6961,09,28,2020
Grand Princess,09-28-2020,103,3,09,28,2020
Guam,09-28-2020,2286,39,09,28,2020
Hawaii,09-28-2020,12203,132,09,28,2020
Idaho,09-28-2020,40923,460,09,28,2020
Illinois,09-28-2020,292082,8858,09,28,2020
Indiana,09-28-2020,118322,3613,09,28,2020
Iowa,09-28-2020,87257,1324,09,28,2020
Kansas,09-28-2020,59902,645,09,28,2020
Kentucky,09-28-2020,66939,1162,09,28,2020
Louisiana,09-28-2020,165091,5480,09,28,2020
Maine,09-28-2020,5300,140,09,28,2020
Maryland,09-28-2020,123880,3938,09,28,2020
Massachusetts,09-28-2020,131072,8439,09,28,2020
Michigan,09-28-2020,135702,7051,09,28,2020
Minnesota,09-28-2020,97638,2067,09,28,2020
Mississippi,09-28-2020,97049,2921,09,28,2020
Missouri,09-28-2020,129733,2086,09,28,2020
Montana,09-28-2020,12413,174,09,28,2020
Nebraska,09-28-2020,44578,472,09,28,2020
Nevada,09-28-2020,79191,1585,09,28,2020
New Hampshire,09-28-2020,8208,439,09,28,2020
New Jersey,09-28-2020,209278,16107,09,28,2020
New Mexico,09-28-2020,28985,873,09,28,2020
New York,09-28-2020,459574,33136,09,28,2020
North Carolina,09-28-2020,208226,3445,09,28,2020
North Dakota,09-28-2020,21335,234,09,28,2020
Northern Mariana Islands,09-28-2020,70,2,09,28,2020
Ohio,09-28-2020,151802,4432,09,28,2020
Oklahoma,09-28-2020,85194,1007,09,28,2020
Oregon,09-28-2020,32994,547,09,28,2020
Pennsylvania,09-28-2020,161650,8093,09,28,2020
Puerto Rico,09-28-2020,47422,648,09,28,2020
Rhode Island,09-28-2020,24424,1123,09,28,2020
South Carolina,09-28-2020,146455,3337,09,28,2020
South Dakota,09-28-2020,21738,218,09,28,2020
Tennessee,09-28-2020,191854,2389,09,28,2020
Texas,09-28-2020,776920,16119,09,28,2020
Utah,09-28-2020,71442,453,09,28,2020
Vermont,09-28-2020,1745,58,09,28,2020
Virgin Islands,09-28-2020,1318,20,09,28,2020
Virginia,09-28-2020,146593,3172,09,28,2020
Washington,09-28-2020,88291,2088,09,28,2020
West Virginia,09-28-2020,15516,342,09,28,2020
Wisconsin,09-28-2020,117588,1283,09,28,2020
Wyoming,09-28-2020,5754,50,09,28,2020
Alabama,07-31-2020,88266,1580,07,31,2020
Alaska,07-31-2020,3036,23,07,31,2020
American Samoa,07-31-2020,0,0,07,31,2020
Arizona,07-31-2020,174010,3694,07,31,2020
Arkansas,07-31-2020,42511,453,07,31,2020
California,07-31-2020,506927,9124,07,31,2020
Colorado,07-31-2020,51540,1867,07,31,2020
Connecticut,07-31-2020,49810,4432,07,31,2020
Delaware,07-31-2020,14788,598,07,31,2020
Diamond Princess,07-31-2020,49,0,07,31,2020
District of Columbia,07-31-2020,12057,584,07,31,2020
Florida,07-31-2020,470386,6843,07,31,2020
Georgia,07-31-2020,186352,3752,07,31,2020
Grand Princess,07-31-2020,103,3,07,31,2020
Guam,07-31-2020,356,5,07,31,2020
Hawaii,07-31-2020,2111,26,07,31,2020
Idaho,07-31-2020,20716,188,07,31,2020
Illinois,07-31-2020,180115,7692,07,31,2020
Indiana,07-31-2020,66154,2886,07,31,2020
Iowa,07-31-2020,44753,872,07,31,2020
Kansas,07-31-2020,27362,358,07,31,2020
Kentucky,07-31-2020,30151,735,07,31,2020
Louisiana,07-31-2020,116280,3949,07,31,2020
Maine,07-31-2020,3912,123,07,31,2020
Maryland,07-31-2020,88346,3493,07,31,2020
Massachusetts,07-31-2020,117612,8609,07,31,2020
Michigan,07-31-2020,90574,6450,07,31,2020
Minnesota,07-31-2020,54463,1640,07,31,2020
Mississippi,07-31-2020,58747,1663,07,31,2020
Missouri,07-31-2020,51580,1278,07,31,2020
Montana,07-31-2020,3965,60,07,31,2020
Nebraska,07-31-2020,26211,332,07,31,2020
Nevada,07-31-2020,48088,830,07,31,2020
New Hampshire,07-31-2020,6583,415,07,31,2020
New Jersey,07-31-2020,183953,15819,07,31,2020
New Mexico,07-31-2020,20600,642,07,31,2020
New York,07-31-2020,415014,32522,07,31,2020
North Carolina,07-31-2020,122298,1942,07,31,2020
North Dakota,07-31-2020,6592,103,07,31,2020
Northern Mariana Islands,07-31-2020,42,2,07,31,2020
Ohio,07-31-2020,91159,3209,07,31,2020
Oklahoma,07-31-2020,36487,541,07,31,2020
Oregon,07-31-2020,18492,322,07,31,2020
Pennsylvania,07-31-2020,116152,7209,07,31,2020
Puerto Rico,07-31-2020,16781,219,07,31,2020
Rhode Island,07-31-2020,19022,1026,07,31,2020
South Carolina,07-31-2020,89016,1712,07,31,2020
South Dakota,07-31-2020,8764,130,07,31,2020
Tennessee,07-31-2020,104540,1060,07,31,2020
Texas,07-31-2020,419236,7023,07,31,2020
Utah,07-31-2020,40196,304,07,31,2020
Vermont,07-31-2020,1414,57,07,31,2020
Virgin Islands,07-31-2020,406,8,07,31,2020
Virginia,07-31-2020,89888,2174,07,31,2020
Washington,07-31-2020,57586,1603,07,31,2020
West Virginia,07-31-2020,6579,116,07,31,2020
Wisconsin,07-31-2020,52940,934,07,31,2020
Wyoming,07-31-2020,2726,26,07,31,2020
Alabama,07-30-2020,86664,1565,07,30,2020
Alaska,07-30-2020,2926,23,07,30,2020
American Samoa,07-30-2020,0,0,07,30,2020
Arizona,07-30-2020,170798,3626,07,30,2020
Arkansas,07-30-2020,41759,442,07,30,2020
California,07-30-2020,499521,8967,07,30,2020
Colorado,07-30-2020,51142,1864,07,30,2020
Connecticut,07-30-2020,49670,4431,07,30,2020
Delaware,07-30-2020,14689,597,07,30,2020
Diamond Princess,07-30-2020,49,0,07,30,2020
District of Columbia,07-30-2020,12057,584,07,30,2020
Florida,07-30-2020,461379,6586,07,30,2020
Georgia,07-30-2020,182286,3671,07,30,2020
Grand Princess,07-30-2020,103,3,07,30,2020
Guam,07-30-2020,356,5,07,30,2020
Hawaii,07-30-2020,1989,26,07,30,2020
Idaho,07-30-2020,20242,177,07,30,2020
Illinois,07-30-2020,178135,7670,07,30,2020
Indiana,07-30-2020,65253,2875,07,30,2020
Iowa,07-30-2020,44285,865,07,30,2020
Kansas,07-30-2020,26881,357,07,30,2020
Kentucky,07-30-2020,29386,731,07,30,2020
Louisiana,07-30-2020,114481,3925,07,30,2020
Maine,07-30-2020,3888,122,07,30,2020
Maryland,07-30-2020,87177,3488,07,30,2020
Massachusetts,07-30-2020,117098,8580,07,30,2020
Michigan,07-30-2020,89781,6443,07,30,2020
Minnesota,07-30-2020,53692,1634,07,30,2020
Mississippi,07-30-2020,57579,1611,07,30,2020
Missouri,07-30-2020,50103,1268,07,30,2020
Montana,07-30-2020,3814,55,07,30,2020
Nebraska,07-30-2020,25766,328,07,30,2020
Nevada,07-30-2020,46824,801,07,30,2020
New Hampshire,07-30-2020,6544,415,07,30,2020
New Jersey,07-30-2020,183205,15809,07,30,2020
New Mexico,07-30-2020,20388,635,07,30,2020
New York,07-30-2020,414370,32516,07,30,2020
North Carolina,07-30-2020,120532,1922,07,30,2020
North Dakota,07-30-2020,6460,103,07,30,2020
Northern Mariana Islands,07-30-2020,42,2,07,30,2020
Ohio,07-30-2020,89626,3185,07,30,2020
Oklahoma,07-30-2020,35740,536,07,30,2020
Oregon,07-30-2020,18131,316,07,30,2020
Pennsylvania,07-30-2020,115145,7198,07,30,2020
Puerto Rico,07-30-2020,16572,214,07,30,2020
Rhode Island,07-30-2020,18950,1025,07,30,2020
South Carolina,07-30-2020,87572,1667,07,30,2020
South Dakota,07-30-2020,8685,129,07,30,2020
Tennessee,07-30-2020,102797,1033,07,30,2020
Texas,07-30-2020,410638,6863,07,30,2020
Utah,07-30-2020,39696,300,07,30,2020
Vermont,07-30-2020,1407,57,07,30,2020
Virgin Islands,07-30-2020,385,8,07,30,2020
Virginia,07-30-2020,88904,2141,07,30,2020
Washington,07-30-2020,56736,1588,07,30,2020
West Virginia,07-30-2020,6375,112,07,30,2020
Wisconsin,07-30-2020,52108,919,07,30,2020
Wyoming,07-30-2020,2686,26,07,30,2020
Alabama,09-29-2020,153584,2517,09,29,2020
Alaska,09-29-2020,7770,56,09,29,2020
American Samoa,09-29-2020,0,0,09,29,2020
Arizona,09-29-2020,218184,5632,09,29,2020
Arkansas,09-29-2020,82755,1350,09,29,2020
California,09-29-2020,818277,15684,09,29,2020
Colorado,09-29-2020,75942,2092,09,29,2020
Connecticut,09-29-2020,57329,4505,09,29,2020
Delaware,09-29-2020,20531,651,09,29,2020
Diamond Princess,09-29-2020,49,0,09,29,2020
District of Columbia,09-29-2020,15300,626,09,29,2020
Florida,09-29-2020,704568,14143,09,29,2020
Georgia,09-29-2020,316306,6994,09,29,2020
Grand Princess,09-29-2020,103,3,09,29,2020
Guam,09-29-2020,2443,47,09,29,2020
Hawaii,09-29-2020,12290,134,09,29,2020
Idaho,09-29-2020,41434,464,09,29,2020
Illinois,09-29-2020,293448,8881,09,29,2020
Indiana,09-29-2020,119066,3632,09,29,2020
Iowa,09-29-2020,88235,1341,09,29,2020
Kansas,09-29-2020,60844,653,09,29,2020
Kentucky,09-29-2020,67856,1170,09,29,2020
Louisiana,09-29-2020,165624,5490,09,29,2020
Maine,09-29-2020,5337,141,09,29,2020
Maryland,09-29-2020,124311,3946,09,29,2020
Massachusetts,09-29-2020,131584,8440,09,29,2020
Michigan,09-29-2020,136820,7072,09,29,2020
Minnesota,09-29-2020,98447,2072,09,29,2020
Mississippi,09-29-2020,97638,2957,09,29,2020
Missouri,09-29-2020,130194,2095,09,29,2020
Montana,09-29-2020,12724,177,09,29,2020
Nebraska,09-29-2020,45044,478,09,29,2020
Nevada,09-29-2020,79595,1593,09,29,2020
New Hampshire,09-29-2020,8233,439,09,29,2020
New Jersey,09-29-2020,209848,16117,09,29,2020
New Mexico,09-29-2020,29157,875,09,29,2020
New York,09-29-2020,460553,33144,09,29,2020
North Carolina,09-29-2020,209136,3494,09,29,2020
North Dakota,09-29-2020,21779,239,09,29,2020
Northern Mariana Islands,09-29-2020,70,2,09,29,2020
Ohio,09-29-2020,152907,4453,09,29,2020
Oklahoma,09-29-2020,86219,1018,09,29,2020
Oregon,09-29-2020,33291,555,09,29,2020
Pennsylvania,09-29-2020,163055,8106,09,29,2020
Puerto Rico,09-29-2020,48467,654,09,29,2020
Rhode Island,09-29-2020,24556,1124,09,29,2020
South Carolina,09-29-2020,147634,3359,09,29,2020
South Dakota,09-29-2020,21997,223,09,29,2020
Tennessee,09-29-2020,193040,2420,09,29,2020
Texas,09-29-2020,781580,16189,09,29,2020
Utah,09-29-2020,72136,457,09,29,2020
Vermont,09-29-2020,1749,58,09,29,2020
Virgin Islands,09-29-2020,1318,20,09,29,2020
Virginia,09-29-2020,147516,3187,09,29,2020
Washington,09-29-2020,88823,2093,09,29,2020
West Virginia,09-29-2020,15693,350,09,29,2020
Wisconsin,09-29-2020,119955,1300,09,29,2020
Wyoming,09-29-2020,5821,50,09,29,2020
Alabama,08-14-2020,106096,1893,08,14,2020
Alaska,08-14-2020,4119,27,08,14,2020
American Samoa,08-14-2020,0,0,08,14,2020
Arizona,08-14-2020,191721,4423,08,14,2020
Arkansas,08-14-2020,52392,587,08,14,2020
California,08-14-2020,619801,11016,08,14,2020
Colorado,08-14-2020,56001,1901,08,14,2020
Connecticut,08-14-2020,50897,4453,08,14,2020
Delaware,08-14-2020,16340,608,08,14,2020
Diamond Princess,08-14-2020,49,0,08,14,2020
District of Columbia,08-14-2020,13118,594,08,14,2020
Florida,08-14-2020,563285,9141,08,14,2020
Georgia,08-14-2020,231895,4573,08,14,2020
Grand Princess,08-14-2020,103,3,08,14,2020
Guam,08-14-2020,502,5,08,14,2020
Hawaii,08-14-2020,4543,40,08,14,2020
Idaho,08-14-2020,27171,265,08,14,2020
Illinois,08-14-2020,204023,7932,08,14,2020
Indiana,08-14-2020,78632,3056,08,14,2020
Iowa,08-14-2020,51247,970,08,14,2020
Kansas,08-14-2020,33015,404,08,14,2020
Kentucky,08-14-2020,38298,804,08,14,2020
Louisiana,08-14-2020,136737,4430,08,14,2020
Maine,08-14-2020,4116,126,08,14,2020
Maryland,08-14-2020,98875,3631,08,14,2020
Massachusetts,08-14-2020,122728,8810,08,14,2020
Michigan,08-14-2020,100724,6566,08,14,2020
Minnesota,08-14-2020,63723,1739,08,14,2020
Mississippi,08-14-2020,70930,2043,08,14,2020
Missouri,08-14-2020,66902,1385,08,14,2020
Montana,08-14-2020,5541,81,08,14,2020
Nebraska,08-14-2020,29988,361,08,14,2020
Nevada,08-14-2020,59749,1045,08,14,2020
New Hampshire,08-14-2020,6964,423,08,14,2020
New Jersey,08-14-2020,190016,15903,08,14,2020
New Mexico,08-14-2020,23160,703,08,14,2020
New York,08-14-2020,424167,32660,08,14,2020
North Carolina,08-14-2020,142170,2313,08,14,2020
North Dakota,08-14-2020,8433,121,08,14,2020
Northern Mariana Islands,08-14-2020,50,2,08,14,2020
Ohio,08-14-2020,106557,3521,08,14,2020
Oklahoma,08-14-2020,46897,644,08,14,2020
Oregon,08-14-2020,22613,385,08,14,2020
Pennsylvania,08-14-2020,127215,7439,08,14,2020
Puerto Rico,08-14-2020,25128,317,08,14,2020
Rhode Island,08-14-2020,20335,1045,08,14,2020
