Province_State,Old_Date,Confirmed,Deaths,Month,Day,Year,Date
Guam,06-02-2022,49262,364,06,02,2022,2022-06-02
Hawaii,06-02-2022,282619,1457,06,02,2022,2022-06-02
Idaho,06-02-2022,452085,4942,06,02,2022,2022-06-02
Illinois,06-02-2022,3313162,38171,06,02,2022,2022-06-02
Indiana,06-02-2022,1735581,23712,06,02,2022,2022-06-02
Iowa,06-02-2022,780019,9602,06,02,2022,2022-06-02
Kansas,06-02-2022,789373,8943,06,02,2022,2022-06-02
Kentucky,06-02-2022,1358173,15966,06,02,2022,2022-06-02
Louisiana,06-02-2022,1263204,17337,06,02,2022,2022-06-02
Maine,06-02-2022,263714,2351,06,02,2022,2022-06-02
Maryland,06-02-2022,1093414,14620,06,02,2022,2022-06-02
Massachusetts,06-02-2022,1876130,20650,06,02,2022,2022-06-02
Michigan,06-02-2022,2547366,36407,06,02,2022,2022-06-02
Minnesota,06-02-2022,1513760,12959,06,02,2022,2022-06-02
Mississippi,06-02-2022,809810,12470,06,02,2022,2022-06-02
Missouri,06-02-2022,1462931,20773,06,02,2022,2022-06-02
Montana,06-02-2022,277497,3400,06,02,2022,2022-06-02
Nebraska,06-02-2022,488110,4294,06,02,2022,2022-06-02
Nevada,06-02-2022,742260,10896,06,02,2022,2022-06-02
New Hampshire,06-02-2022,325833,2539,06,02,2022,2022-06-02
New Jersey,06-02-2022,2402892,33742,06,02,2022,2022-06-02
New Mexico,06-02-2022,537552,7803,06,02,2022,2022-06-02
New York,06-02-2022,5454419,69076,06,02,2022,2022-06-02
North Carolina,06-02-2022,2772730,24660,06,02,2022,2022-06-02
North Dakota,06-02-2022,245242,2283,06,02,2022,2022-06-02
Northern Mariana Islands,06-02-2022,11366,34,06,02,2022,2022-06-02
Ohio,06-02-2022,2780653,38843,06,02,2022,2022-06-02
Oklahoma,06-02-2022,1052091,16127,06,02,2022,2022-06-02
Oregon,06-02-2022,769080,7644,06,02,2022,2022-06-02
Pennsylvania,06-02-2022,2932186,45254,06,02,2022,2022-06-02
Puerto Rico,06-02-2022,676117,4380,06,02,2022,2022-06-02
Rhode Island,06-02-2022,393888,3580,06,02,2022,2022-06-02
South Carolina,06-02-2022,1504967,17907,06,02,2022,2022-06-02
South Dakota,06-02-2022,240357,2928,06,02,2022,2022-06-02
Tennessee,06-02-2022,2067906,26480,06,02,2022,2022-06-02
Texas,06-02-2022,6942594,88183,06,02,2022,2022-06-02
Utah,06-02-2022,954707,4781,06,02,2022,2022-06-02
Vermont,06-02-2022,132676,670,06,02,2022,2022-06-02
Virgin Islands,06-02-2022,20039,113,06,02,2022,2022-06-02
Virginia,06-02-2022,1793644,20410,06,02,2022,2022-06-02
Washington,06-02-2022,1583206,12946,06,02,2022,2022-06-02
West Virginia,06-02-2022,517249,6971,06,02,2022,2022-06-02
Wisconsin,06-02-2022,1680397,14637,06,02,2022,2022-06-02
Wyoming,06-02-2022,158472,1820,06,02,2022,2022-06-02
Alabama,09-26-2022,1517904,20395,09,26,2022,2022-09-26
Alaska,09-26-2022,297562,1364,09,26,2022,2022-09-26
American Samoa,09-26-2022,8244,34,09,26,2022,2022-09-26
Arizona,09-26-2022,2268158,31326,09,26,2022,2022-09-26
Arkansas,09-26-2022,949896,12080,09,26,2022,2022-09-26
California,09-26-2022,11240887,95730,09,26,2022,2022-09-26
Colorado,09-26-2022,1651061,13282,09,26,2022,2022-09-26
Connecticut,09-26-2022,893529,11343,09,26,2022,2022-09-26
Delaware,09-26-2022,307872,3101,09,26,2022,2022-09-26
Diamond Princess,09-26-2022,49,0,09,26,2022,2022-09-26
District of Columbia,09-26-2022,168141,1383,09,26,2022,2022-09-26
Florida,09-26-2022,7150188,81260,09,26,2022,2022-09-26
Georgia,09-26-2022,2900354,40171,09,26,2022,2022-09-26
Grand Princess,09-26-2022,103,3,09,26,2022,2022-09-26
Guam,09-26-2022,58510,401,09,26,2022,2022-09-26
Hawaii,09-26-2022,343204,1679,09,26,2022,2022-09-26
Idaho,09-26-2022,494907,5166,09,26,2022,2022-09-26
Illinois,09-26-2022,3754941,39636,09,26,2022,2022-09-26
Indiana,09-26-2022,1920530,24670,09,26,2022,2022-09-26
Iowa,09-26-2022,854774,10051,09,26,2022,2022-09-26
Kansas,09-26-2022,876172,9079,09,26,2022,2022-09-26
Kentucky,09-26-2022,1576835,16969,09,26,2022,2022-09-26
Louisiana,09-26-2022,1453293,18023,09,26,2022,2022-09-26
Maine,09-26-2022,288243,2573,09,26,2022,2022-09-26
Maryland,09-26-2022,1245732,15360,09,26,2022,2022-09-26
Massachusetts,09-26-2022,2040602,21646,09,26,2022,2022-09-26
Michigan,09-26-2022,2821489,38464,09,26,2022,2022-09-26
Minnesota,09-26-2022,1658677,13613,09,26,2022,2022-09-26
Mississippi,09-26-2022,925596,12879,09,26,2022,2022-09-26
Missouri,09-26-2022,1653076,21636,09,26,2022,2022-09-26
Montana,09-26-2022,309452,3518,09,26,2022,2022-09-26
Nebraska,09-26-2022,536242,4507,09,26,2022,2022-09-26
Nevada,09-26-2022,846812,11475,09,26,2022,2022-09-26
New Hampshire,09-26-2022,349522,2696,09,26,2022,2022-09-26
New Jersey,09-26-2022,2730620,34719,09,26,2022,2022-09-26
New Mexico,09-26-2022,617669,8558,09,26,2022,2022-09-26
New York,09-26-2022,6100245,71667,09,26,2022,2022-09-26
North Carolina,09-26-2022,3182775,26458,09,26,2022,2022-09-26
North Dakota,09-26-2022,268915,2364,09,26,2022,2022-09-26
Northern Mariana Islands,09-26-2022,13171,40,09,26,2022,2022-09-26
Ohio,09-26-2022,3131645,40091,09,26,2022,2022-09-26
Oklahoma,09-26-2022,1195429,16852,09,26,2022,2022-09-26
Oregon,09-26-2022,890507,8520,09,26,2022,2022-09-26
Pennsylvania,09-26-2022,3240293,47098,09,26,2022,2022-09-26
Puerto Rico,09-26-2022,952124,5118,09,26,2022,2022-09-26
Rhode Island,09-26-2022,423563,3667,09,26,2022,2022-09-26
South Carolina,09-26-2022,1703439,18331,09,26,2022,2022-09-26
South Dakota,09-26-2022,260639,3017,09,26,2022,2022-09-26
Tennessee,09-26-2022,2336388,27765,09,26,2022,2022-09-26
Texas,09-26-2022,7952351,90519,09,26,2022,2022-09-26
Utah,09-26-2022,1036535,5011,09,26,2022,2022-09-26
Vermont,09-26-2022,141840,719,09,26,2022,2022-09-26
Virgin Islands,09-26-2022,23138,123,09,26,2022,2022-09-26
Virginia,09-26-2022,2083285,21787,09,26,2022,2022-09-26
Washington,09-26-2022,1811170,14284,09,26,2022,2022-09-26
West Virginia,09-26-2022,599143,7396,09,26,2022,2022-09-26
Wisconsin,09-26-2022,1862217,15233,09,26,2022,2022-09-26
Wyoming,09-26-2022,176256,1891,09,26,2022,2022-09-26
Alabama,09-27-2022,1517904,20395,09,27,2022,2022-09-27
Alaska,09-27-2022,297562,1364,09,27,2022,2022-09-27
American Samoa,09-27-2022,8244,34,09,27,2022,2022-09-27
Arizona,09-27-2022,2268158,31326,09,27,2022,2022-09-27
Arkansas,09-27-2022,950441,12106,09,27,2022,2022-09-27
California,09-27-2022,11257532,95741,09,27,2022,2022-09-27
Colorado,09-27-2022,1651763,13288,09,27,2022,2022-09-27
Connecticut,09-27-2022,894428,11361,09,27,2022,2022-09-27
Delaware,09-27-2022,308037,3104,09,27,2022,2022-09-27
Diamond Princess,09-27-2022,49,0,09,27,2022,2022-09-27
District of Columbia,09-27-2022,168301,1382,09,27,2022,2022-09-27
Florida,09-27-2022,7150188,81261,09,27,2022,2022-09-27
Georgia,09-27-2022,2900354,40171,09,27,2022,2022-09-27
Grand Princess,09-27-2022,103,3,09,27,2022,2022-09-27
Guam,09-27-2022,58510,401,09,27,2022,2022-09-27
Hawaii,09-27-2022,343204,1679,09,27,2022,2022-09-27
Idaho,09-27-2022,494907,5166,09,27,2022,2022-09-27
Illinois,09-27-2022,3756708,39637,09,27,2022,2022-09-27
Indiana,09-27-2022,1920530,24674,09,27,2022,2022-09-27
Iowa,09-27-2022,855407,10051,09,27,2022,2022-09-27
Kansas,09-27-2022,876172,9079,09,27,2022,2022-09-27
Kentucky,09-27-2022,1576835,16969,09,27,2022,2022-09-27
Louisiana,09-27-2022,1453999,18031,09,27,2022,2022-09-27
Maine,09-27-2022,288708,2575,09,27,2022,2022-09-27
Maryland,09-27-2022,1247432,15376,09,27,2022,2022-09-27
Massachusetts,09-27-2022,2040602,21646,09,27,2022,2022-09-27
Michigan,09-27-2022,2836167,38624,09,27,2022,2022-09-27
Minnesota,09-27-2022,1658677,13613,09,27,2022,2022-09-27
Mississippi,09-27-2022,927465,12912,09,27,2022,2022-09-27
Missouri,09-27-2022,1653226,21636,09,27,2022,2022-09-27
Montana,09-27-2022,309452,3518,09,27,2022,2022-09-27
Nebraska,09-27-2022,536845,4514,09,27,2022,2022-09-27
Nevada,09-27-2022,846812,11475,09,27,2022,2022-09-27
New Hampshire,09-27-2022,349630,2700,09,27,2022,2022-09-27
New Jersey,09-27-2022,2733220,34725,09,27,2022,2022-09-27
New Mexico,09-27-2022,617839,8563,09,27,2022,2022-09-27
New York,09-27-2022,6105779,71711,09,27,2022,2022-09-27
North Carolina,09-27-2022,3182775,26458,09,27,2022,2022-09-27
North Dakota,09-27-2022,269088,2364,09,27,2022,2022-09-27
Northern Mariana Islands,09-27-2022,13171,40,09,27,2022,2022-09-27
Ohio,09-27-2022,3131645,40097,09,27,2022,2022-09-27
Oklahoma,09-27-2022,1196540,16852,09,27,2022,2022-09-27
Oregon,09-27-2022,890507,8520,09,27,2022,2022-09-27
Pennsylvania,09-27-2022,3240293,47098,09,27,2022,2022-09-27
Puerto Rico,09-27-2022,952188,5125,09,27,2022,2022-09-27
Rhode Island,09-27-2022,423563,3667,09,27,2022,2022-09-27
South Carolina,09-27-2022,1708074,18365,09,27,2022,2022-09-27
South Dakota,09-27-2022,260639,3017,09,27,2022,2022-09-27
Tennessee,09-27-2022,2337515,27777,09,27,2022,2022-09-27
Texas,09-27-2022,7953131,90522,09,27,2022,2022-09-27
Utah,09-27-2022,1036535,5011,09,27,2022,2022-09-27
Vermont,09-27-2022,141840,719,09,27,2022,2022-09-27
Virgin Islands,09-27-2022,23148,123,09,27,2022,2022-09-27
Virginia,09-27-2022,2084569,21808,09,27,2022,2022-09-27
Washington,09-27-2022,1811170,14284,09,27,2022,2022-09-27
West Virginia,09-27-2022,599436,7402,09,27,2022,2022-09-27
Wisconsin,09-27-2022,1863218,15239,09,27,2022,2022-09-27
Wyoming,09-27-2022,176728,1894,09,27,2022,2022-09-27
Alabama,10-05-2022,1522135,20422,10,05,2022,2022-10-05
Alaska,10-05-2022,298869,1393,10,05,2022,2022-10-05
American Samoa,10-05-2022,8247,34,10,05,2022,2022-10-05
Arizona,10-05-2022,2275235,31406,10,05,2022,2022-10-05
Arkansas,10-05-2022,952892,12235,10,05,2022,2022-10-05
California,10-05-2022,11288795,95996,10,05,2022,2022-10-05
Colorado,10-05-2022,1657612,13334,10,05,2022,2022-10-05
Connecticut,10-05-2022,899885,11385,10,05,2022,2022-10-05
Delaware,10-05-2022,309410,3112,10,05,2022,2022-10-05
Diamond Princess,10-05-2022,49,0,10,05,2022,2022-10-05
District of Columbia,10-05-2022,168642,1392,10,05,2022,2022-10-05
Florida,10-05-2022,7150188,81533,10,05,2022,2022-10-05
Georgia,10-05-2022,2909760,40374,10,05,2022,2022-10-05
Grand Princess,10-05-2022,103,3,10,05,2022,2022-10-05
Guam,10-05-2022,58600,401,10,05,2022,2022-10-05
Hawaii,10-05-2022,357232,1694,10,05,2022,2022-10-05
Idaho,10-05-2022,496615,5185,10,05,2022,2022-10-05
Illinois,10-05-2022,3769278,39747,10,05,2022,2022-10-05
Indiana,10-05-2022,1925645,24708,10,05,2022,2022-10-05
Iowa,10-05-2022,857784,10097,10,05,2022,2022-10-05
Kansas,10-05-2022,880403,9573,10,05,2022,2022-10-05
Kentucky,10-05-2022,1588154,17055,10,05,2022,2022-10-05
Louisiana,10-05-2022,1456658,18088,10,05,2022,2022-10-05
Maine,10-05-2022,290954,2586,10,05,2022,2022-10-05
Maryland,10-05-2022,1253043,15418,10,05,2022,2022-10-05
Massachusetts,10-05-2022,2050942,21706,10,05,2022,2022-10-05
Michigan,10-05-2022,2849047,38767,10,05,2022,2022-10-05
Minnesota,10-05-2022,1664797,13651,10,05,2022,2022-10-05
Mississippi,10-05-2022,929079,12928,10,05,2022,2022-10-05
Missouri,10-05-2022,1659599,21714,10,05,2022,2022-10-05
Montana,10-05-2022,310731,3520,10,05,2022,2022-10-05
Nebraska,10-05-2022,538146,4548,10,05,2022,2022-10-05
Nevada,10-05-2022,848615,11516,10,05,2022,2022-10-05
New Hampshire,10-05-2022,351439,2708,10,05,2022,2022-10-05
New Jersey,10-05-2022,2750373,34766,10,05,2022,2022-10-05
New Mexico,10-05-2022,619786,8586,10,05,2022,2022-10-05
New York,10-05-2022,6141382,71917,10,05,2022,2022-10-05
North Carolina,10-05-2022,3210837,26852,10,05,2022,2022-10-05
North Dakota,10-05-2022,270230,2375,10,05,2022,2022-10-05
Northern Mariana Islands,10-05-2022,13171,40,10,05,2022,2022-10-05
Ohio,10-05-2022,3143746,40188,10,05,2022,2022-10-05
Oklahoma,10-05-2022,1199697,16906,10,05,2022,2022-10-05
Oregon,10-05-2022,899013,8590,10,05,2022,2022-10-05
Pennsylvania,10-05-2022,3266934,47323,10,05,2022,2022-10-05
Puerto Rico,10-05-2022,960179,5167,10,05,2022,2022-10-05
Rhode Island,10-05-2022,425461,3669,10,05,2022,2022-10-05
South Carolina,10-05-2022,1712281,18390,10,05,2022,2022-10-05
South Dakota,10-05-2022,262213,3033,10,05,2022,2022-10-05
Tennessee,10-05-2022,2344097,27909,10,05,2022,2022-10-05
Texas,10-05-2022,7977464,90668,10,05,2022,2022-10-05
Utah,10-05-2022,1038416,5021,10,05,2022,2022-10-05
Vermont,10-05-2022,142443,719,10,05,2022,2022-10-05
Virgin Islands,10-05-2022,23187,123,10,05,2022,2022-10-05
Virginia,10-05-2022,2093393,21919,10,05,2022,2022-10-05
Washington,10-05-2022,1820468,14375,10,05,2022,2022-10-05
West Virginia,10-05-2022,601887,7436,10,05,2022,2022-10-05
Wisconsin,10-05-2022,1871358,15282,10,05,2022,2022-10-05
Wyoming,10-05-2022,177165,1899,10,05,2022,2022-10-05
Alabama,10-04-2022,1522135,20422,10,04,2022,2022-10-04
Alaska,10-04-2022,298178,1364,10,04,2022,2022-10-04
American Samoa,10-04-2022,8247,34,10,04,2022,2022-10-04
Arizona,10-04-2022,2271560,31370,10,04,2022,2022-10-04
Arkansas,10-04-2022,952469,12213,10,04,2022,2022-10-04
California,10-04-2022,11287565,95969,10,04,2022,2022-10-04
Colorado,10-04-2022,1656683,13319,10,04,2022,2022-10-04
Connecticut,10-04-2022,899205,11385,10,04,2022,2022-10-04
Delaware,10-04-2022,309265,3112,10,04,2022,2022-10-04
Diamond Princess,10-04-2022,49,0,10,04,2022,2022-10-04
District of Columbia,10-04-2022,168614,1392,10,04,2022,2022-10-04
Florida,10-04-2022,7150188,81464,10,04,2022,2022-10-04
Georgia,10-04-2022,2905400,40281,10,04,2022,2022-10-04
Grand Princess,10-04-2022,103,3,10,04,2022,2022-10-04
Guam,10-04-2022,58600,401,10,04,2022,2022-10-04
Hawaii,10-04-2022,355959,1686,10,04,2022,2022-10-04
Idaho,10-04-2022,496134,5180,10,04,2022,2022-10-04
Illinois,10-04-2022,3767439,39732,10,04,2022,2022-10-04
Indiana,10-04-2022,1921993,24708,10,04,2022,2022-10-04
Iowa,10-04-2022,857128,10077,10,04,2022,2022-10-04
Kansas,10-04-2022,878782,9555,10,04,2022,2022-10-04
Kentucky,10-04-2022,1588154,17055,10,04,2022,2022-10-04
Louisiana,10-04-2022,1456295,18079,10,04,2022,2022-10-04
Maine,10-04-2022,290616,2584,10,04,2022,2022-10-04
Maryland,10-04-2022,1252358,15412,10,04,2022,2022-10-04
Massachusetts,10-04-2022,2050942,21706,10,04,2022,2022-10-04
Michigan,10-04-2022,2849047,38767,10,04,2022,2022-10-04
Minnesota,10-04-2022,1664797,13651,10,04,2022,2022-10-04
Mississippi,10-04-2022,929079,12928,10,04,2022,2022-10-04
Missouri,10-04-2022,1659358,21709,10,04,2022,2022-10-04
Montana,10-04-2022,310731,3520,10,04,2022,2022-10-04
Nebraska,10-04-2022,537466,4542,10,04,2022,2022-10-04
Nevada,10-04-2022,847332,11501,10,04,2022,2022-10-04
New Hampshire,10-04-2022,351047,2708,10,04,2022,2022-10-04
New Jersey,10-04-2022,2748202,34759,10,04,2022,2022-10-04
New Mexico,10-04-2022,619479,8576,10,04,2022,2022-10-04
New York,10-04-2022,6137273,71899,10,04,2022,2022-10-04
North Carolina,10-04-2022,3198866,26525,10,04,2022,2022-10-04
North Dakota,10-04-2022,270059,2375,10,04,2022,2022-10-04
Northern Mariana Islands,10-04-2022,13171,40,10,04,2022,2022-10-04
Ohio,10-04-2022,3143746,40181,10,04,2022,2022-10-04
Oklahoma,10-04-2022,1199697,16906,10,04,2022,2022-10-04
Oregon,10-04-2022,894776,8561,10,04,2022,2022-10-04
Pennsylvania,10-04-2022,3254818,47213,10,04,2022,2022-10-04
Puerto Rico,10-04-2022,959481,5157,10,04,2022,2022-10-04
Rhode Island,10-04-2022,425461,3669,10,04,2022,2022-10-04
South Carolina,10-04-2022,1712281,18390,10,04,2022,2022-10-04
South Dakota,10-04-2022,261371,3021,10,04,2022,2022-10-04
Tennessee,10-04-2022,2343092,27905,10,04,2022,2022-10-04
Texas,10-04-2022,7973986,90635,10,04,2022,2022-10-04
Utah,10-04-2022,1038416,5021,10,04,2022,2022-10-04
Vermont,10-04-2022,142443,719,10,04,2022,2022-10-04
Virgin Islands,10-04-2022,23187,123,10,04,2022,2022-10-04
Virginia,10-04-2022,2092255,21901,10,04,2022,2022-10-04
Washington,10-04-2022,1818714,14344,10,04,2022,2022-10-04
West Virginia,10-04-2022,601520,7436,10,04,2022,2022-10-04
Wisconsin,10-04-2022,1870010,15272,10,04,2022,2022-10-04
Wyoming,10-04-2022,177165,1899,10,04,2022,2022-10-04
Alabama,02-22-2022,1274123,17938,02,22,2022,2022-02-22
Alaska,02-22-2022,235956,1141,02,22,2022,2022-02-22
American Samoa,02-22-2022,18,0,02,22,2022,2022-02-22
Arizona,02-22-2022,1970442,27751,02,22,2022,2022-02-22
Arkansas,02-22-2022,816168,10305,02,22,2022,2022-02-22
California,02-22-2022,8933059,84324,02,22,2022,2022-02-22
Colorado,02-22-2022,1406545,12352,02,22,2022,2022-02-22
Connecticut,02-22-2022,720956,10374,02,22,2022,2022-02-22
Delaware,02-22-2022,255287,2702,02,22,2022,2022-02-22
Diamond Princess,02-22-2022,49,0,02,22,2022,2022-02-22
District of Columbia,02-22-2022,134066,1315,02,22,2022,2022-02-22
Florida,02-22-2022,5818706,68955,02,22,2022,2022-02-22
Georgia,02-22-2022,2456866,34985,02,22,2022,2022-02-22
Grand Princess,02-22-2022,103,3,02,22,2022,2022-02-22
Guam,02-22-2022,43211,319,02,22,2022,2022-02-22
Hawaii,02-22-2022,234701,1304,02,22,2022,2022-02-22
Idaho,02-22-2022,416868,4703,02,22,2022,2022-02-22
Illinois,02-22-2022,3019960,36492,02,22,2022,2022-02-22
Indiana,02-22-2022,1677710,22629,02,22,2022,2022-02-22
Iowa,02-22-2022,746825,8948,02,22,2022,2022-02-22
Kansas,02-22-2022,763385,7915,02,22,2022,2022-02-22
Kentucky,02-22-2022,1267592,13664,02,22,2022,2022-02-22
Louisiana,02-22-2022,1223067,16518,02,22,2022,2022-02-22
Maine,02-22-2022,221406,1960,02,22,2022,2022-02-22
Maryland,02-22-2022,998888,14049,02,22,2022,2022-02-22
Massachusetts,02-22-2022,1665586,19401,02,22,2022,2022-02-22
Michigan,02-22-2022,2343162,33998,02,22,2022,2022-02-22
Minnesota,02-22-2022,1406654,12163,02,22,2022,2022-02-22
Mississippi,02-22-2022,787396,11858,02,22,2022,2022-02-22
Missouri,02-22-2022,1396604,18622,02,22,2022,2022-02-22
Montana,02-22-2022,263358,3125,02,22,2022,2022-02-22
Nebraska,02-22-2022,453165,3901,02,22,2022,2022-02-22
Nevada,02-22-2022,678401,9553,02,22,2022,2022-02-22
New Hampshire,02-22-2022,293697,2333,02,22,2022,2022-02-22
New Jersey,02-22-2022,2160023,32731,02,22,2022,2022-02-22
New Mexico,02-22-2022,509178,6821,02,22,2022,2022-02-22
New York,02-22-2022,4912831,67103,02,22,2022,2022-02-22
North Carolina,02-22-2022,2571397,22296,02,22,2022,2022-02-22
North Dakota,02-22-2022,237044,2221,02,22,2022,2022-02-22
Northern Mariana Islands,02-22-2022,8882,27,02,22,2022,2022-02-22
Ohio,02-22-2022,2647048,37835,02,22,2022,2022-02-22
Oklahoma,02-22-2022,1015935,14425,02,22,2022,2022-02-22
Oregon,02-22-2022,689325,6485,02,22,2022,2022-02-22
Pennsylvania,02-22-2022,2746745,42789,02,22,2022,2022-02-22
Puerto Rico,02-22-2022,472370,4086,02,22,2022,2022-02-22
Rhode Island,02-22-2022,354817,3404,02,22,2022,2022-02-22
South Carolina,02-22-2022,1455967,16600,02,22,2022,2022-02-22
South Dakota,02-22-2022,235116,2779,02,22,2022,2022-02-22
Tennessee,02-22-2022,1996829,24047,02,22,2022,2022-02-22
Texas,02-22-2022,6562636,83866,02,22,2022,2022-02-22
Utah,02-22-2022,920290,4372,02,22,2022,2022-02-22
Vermont,02-22-2022,111319,587,02,22,2022,2022-02-22
Virgin Islands,02-22-2022,15317,109,02,22,2022,2022-02-22
Virginia,02-22-2022,1630682,18230,02,22,2022,2022-02-22
Washington,02-22-2022,1409253,11615,02,22,2022,2022-02-22
West Virginia,02-22-2022,485498,6219,02,22,2022,2022-02-22
Wisconsin,02-22-2022,1567714,13108,02,22,2022,2022-02-22
Wyoming,02-22-2022,154549,1718,02,22,2022,2022-02-22
Alabama,02-23-2022,1275355,18007,02,23,2022,2022-02-23
Alaska,02-23-2022,237754,1163,02,23,2022,2022-02-23
American Samoa,02-23-2022,18,0,02,23,2022,2022-02-23
Arizona,02-23-2022,1971678,27790,02,23,2022,2022-02-23
Arkansas,02-23-2022,817227,10341,02,23,2022,2022-02-23
California,02-23-2022,8943013,84422,02,23,2022,2022-02-23
Colorado,02-23-2022,1407102,12354,02,23,2022,2022-02-23
Connecticut,02-23-2022,721496,10438,02,23,2022,2022-02-23
Delaware,02-23-2022,255385,2703,02,23,2022,2022-02-23
Diamond Princess,02-23-2022,49,0,02,23,2022,2022-02-23
District of Columbia,02-23-2022,134114,1317,02,23,2022,2022-02-23
Florida,02-23-2022,5818706,68955,02,23,2022,2022-02-23
Georgia,02-23-2022,2458946,35095,02,23,2022,2022-02-23
Grand Princess,02-23-2022,103,3,02,23,2022,2022-02-23
Guam,02-23-2022,43560,320,02,23,2022,2022-02-23
Hawaii,02-23-2022,234835,1304,02,23,2022,2022-02-23
Idaho,02-23-2022,419178,4715,02,23,2022,2022-02-23
Illinois,02-23-2022,3022690,36602,02,23,2022,2022-02-23
Indiana,02-23-2022,1678628,22693,02,23,2022,2022-02-23
Iowa,02-23-2022,747702,9085,02,23,2022,2022-02-23
Kansas,02-23-2022,764430,7928,02,23,2022,2022-02-23
Kentucky,02-23-2022,1270258,13689,02,23,2022,2022-02-23
Louisiana,02-23-2022,1224028,16557,02,23,2022,2022-02-23
Maine,02-23-2022,222925,1971,02,23,2022,2022-02-23
Maryland,02-23-2022,999229,14062,02,23,2022,2022-02-23
Massachusetts,02-23-2022,1666622,19521,02,23,2022,2022-02-23
Michigan,02-23-2022,2350468,34370,02,23,2022,2022-02-23
Minnesota,02-23-2022,1410583,12189,02,23,2022,2022-02-23
Mississippi,02-23-2022,787938,11954,02,23,2022,2022-02-23
Missouri,02-23-2022,1397882,18650,02,23,2022,2022-02-23
Montana,02-23-2022,264277,3156,02,23,2022,2022-02-23
Nebraska,02-23-2022,453490,3944,02,23,2022,2022-02-23
Nevada,02-23-2022,678684,9574,02,23,2022,2022-02-23
New Hampshire,02-23-2022,295701,2368,02,23,2022,2022-02-23
New Jersey,02-23-2022,2161190,32800,02,23,2022,2022-02-23
New Mexico,02-23-2022,509710,6851,02,23,2022,2022-02-23
New York,02-23-2022,4915054,67161,02,23,2022,2022-02-23
North Carolina,02-23-2022,2574867,22390,02,23,2022,2022-02-23
North Dakota,02-23-2022,237313,2227,02,23,2022,2022-02-23
Northern Mariana Islands,02-23-2022,9108,27,02,23,2022,2022-02-23
Ohio,02-23-2022,2648371,37881,02,23,2022,2022-02-23
Oklahoma,02-23-2022,1016945,14488,02,23,2022,2022-02-23
Oregon,02-23-2022,690481,6519,02,23,2022,2022-02-23
Pennsylvania,02-23-2022,2749767,43002,02,23,2022,2022-02-23
Puerto Rico,02-23-2022,472534,4088,02,23,2022,2022-02-23
Rhode Island,02-23-2022,355014,3404,02,23,2022,2022-02-23
South Carolina,02-23-2022,1456990,16614,02,23,2022,2022-02-23
South Dakota,02-23-2022,235541,2784,02,23,2022,2022-02-23
Tennessee,02-23-2022,1999066,24312,02,23,2022,2022-02-23
Texas,02-23-2022,6568186,84113,02,23,2022,2022-02-23
Utah,02-23-2022,920904,4392,02,23,2022,2022-02-23
Vermont,02-23-2022,111584,593,02,23,2022,2022-02-23
Virgin Islands,02-23-2022,15327,109,02,23,2022,2022-02-23
Virginia,02-23-2022,1632675,18338,02,23,2022,2022-02-23
Washington,02-23-2022,1414429,11708,02,23,2022,2022-02-23
West Virginia,02-23-2022,486206,6250,02,23,2022,2022-02-23
Wisconsin,02-23-2022,1568802,13156,02,23,2022,2022-02-23
Wyoming,02-23-2022,154662,1718,02,23,2022,2022-02-23
Alabama,01-11-2022,993418,16630,01,11,2022,2022-01-11
Alaska,01-11-2022,168618,980,01,11,2022,2022-01-11
American Samoa,01-11-2022,10,0,01,11,2022,2022-01-11
Arizona,01-11-2022,1505580,24986,01,11,2022,2022-01-11
Arkansas,01-11-2022,629825,9358,01,11,2022,2022-01-11
California,01-11-2022,6542517,77137,01,11,2022,2022-01-11
Colorado,01-11-2022,1182619,11332,01,11,2022,2022-01-11
Connecticut,01-11-2022,611867,9435,01,11,2022,2022-01-11
Delaware,01-11-2022,210437,2373,01,11,2022,2022-01-11
Diamond Princess,01-11-2022,49,0,01,11,2022,2022-01-11
District of Columbia,01-11-2022,117586,1237,01,11,2022,2022-01-11
Florida,01-11-2022,4806782,62813,01,11,2022,2022-01-11
Georgia,01-11-2022,2050127,31744,01,11,2022,2022-01-11
Grand Princess,01-11-2022,103,3,01,11,2022,2022-01-11
Guam,01-11-2022,21540,274,01,11,2022,2022-01-11
Hawaii,01-11-2022,150028,1105,01,11,2022,2022-01-11
Idaho,01-11-2022,331265,4243,01,11,2022,2022-01-11
Illinois,01-11-2022,2488422,32008,01,11,2022,2022-01-11
Indiana,01-11-2022,1378562,19908,01,11,2022,2022-01-11
Iowa,01-11-2022,619061,8019,01,11,2022,2022-01-11
Kansas,01-11-2022,579442,7115,01,11,2022,2022-01-11
Kentucky,01-11-2022,941986,12434,01,11,2022,2022-01-11
Louisiana,01-11-2022,949941,15102,01,11,2022,2022-01-11
Maine,01-11-2022,155155,1623,01,11,2022,2022-01-11
Maryland,01-11-2022,866993,12328,01,11,2022,2022-01-11
Massachusetts,01-11-2022,1365608,17175,01,11,2022,2022-01-11
Michigan,01-11-2022,1904949,30014,01,11,2022,2022-01-11
Minnesota,01-11-2022,1104494,10978,01,11,2022,2022-01-11
Mississippi,01-11-2022,608768,10563,01,11,2022,2022-01-11
Missouri,01-11-2022,1126746,16722,01,11,2022,2022-01-11
Montana,01-11-2022,206295,2927,01,11,2022,2022-01-11
